ID,Size,Predicted,Actual
0,215,0.046208742629778254,NO
1,273,0.12880351715559157,YES
2,460,0.13369613808608632,YES
3,138,0.12378027372336768,NO
4,358,0.13111117582395038,NO
5,1248,0.2981820830201688,YES
6,51,0.04297932729424967,NO
7,157,0.12378027372336768,NO
8,31,0.0424422702923988,NO
9,981,0.12299618134338584,YES
10,180,0.04538773826758455,NO
11,262,0.12880351715559157,NO
12,553,0.13446173901797642,YES
13,40,0.04297932729424967,NO
14,369,0.333781978282855,NO
15,390,0.13233820157414783,NO
16,51,0.04297932729424967,NO
17,577,0.0492549209280718,YES
18,32,0.0424422702923988,NO
19,66,0.043498913962802664,NO
20,188,0.12595907568854622,YES
21,582,0.0492549209280718,YES
22,160,0.12378027372336768,YES
23,50,0.04297932729424967,NO
24,27,0.0424422702923988,NO
25,923,0.38250674623886327,YES
26,60,0.04297932729424967,NO
27,62,0.043498913962802664,NO
28,87,0.04400027238475034,NO
29,52,0.04297932729424967,NO
30,268,0.04694074614192081,YES
31,163,0.04538773826758455,NO
32,109,0.04400027238475034,NO
33,147,0.04494538425231023,NO
34,58,0.04297932729424967,NO
35,44,0.04297932729424967,NO
36,106,0.04400027238475034,YES
37,139,0.04494538425231023,NO
38,326,0.047579313271032625,YES
39,648,0.04924023858573538,YES
40,792,0.15913532785558926,YES
41,319,0.30800704526892664,YES
42,55,0.04297932729424967,NO
43,191,0.045809068372088715,NO
44,90,0.04400027238475034,NO
45,273,0.04694074614192081,YES
46,137,0.04494538425231023,NO
47,79,0.043498913962802664,NO
48,82,0.043498913962802664,NO
49,147,0.04494538425231023,NO
50,422,0.048561125458573745,YES
51,979,0.12757578153223728,YES
52,495,0.34292043737989475,YES
53,189,0.045809068372088715,YES
54,167,0.12550583914921484,YES
55,86,0.1201157635779761,NO
56,182,0.04538773826758455,YES
57,361,0.1305210490964145,YES
58,126,0.04448266659476107,YES
59,106,0.04400027238475034,NO
60,109,0.04400027238475034,NO
61,85,0.043498913962802664,NO
62,236,0.04658615888477546,NO
63,315,0.33114552465357333,YES
64,695,0.7354166808613888,YES
65,27,0.0424422702923988,NO
66,89,0.04400027238475034,NO
67,301,0.12963380180831932,YES
68,153,0.04494538425231023,YES
69,92,0.04400027238475034,NO
70,466,0.13369613808608632,YES
71,93,0.04400027238475034,NO
72,244,0.04658615888477546,NO
73,192,0.045809068372088715,YES
74,252,0.12791353981546127,NO
75,109,0.04400027238475034,NO
76,601,0.04927698790394804,YES
77,565,0.1345836114058838,YES
78,69,0.043498913962802664,NO
79,77,0.043498913962802664,NO
80,94,0.04400027238475034,YES
81,337,0.047862318372504056,NO
