DATASET,TRAINING_RELEASES,TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
STORM,13,86.96380452989585,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.10240963855421686,0.7906976744186046,0.7320054045201441,0.10521276699677269,68.0,596.0,1108.0,18.0
STORM,13,86.96380452989585,IBK,NONE,NONE,SENSITIVE_LEARNING,0.10393700787401575,0.7674418604651163,0.7167608363358445,0.10755309513530899,66.0,569.0,1135.0,20.0
STORM,13,86.96380452989585,IBK,NONE,NONE,NONE,0.16326530612244897,0.6511627906976745,0.7574243913090949,0.19957851022832138,56.0,287.0,1417.0,30.0
STORM,13,86.96380452989585,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.061499578770008424,0.8488372093023255,0.5975406703788623,0.027561260367528477,73.0,1114.0,590.0,13.0
STORM,13,86.96380452989585,IBK,NONE,OVERSAMPLING,NONE,0.11070780399274047,0.7093023255813954,0.7595977999781636,0.11823334844632692,61.0,490.0,1214.0,25.0
STORM,13,86.96380452989585,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.07513227513227513,0.8255813953488372,0.6563352986133857,0.05445200392168527,71.0,874.0,830.0,15.0
STORM,13,86.96380452989585,IBK,NONE,SMOTE,NONE,0.125,0.6976744186046512,0.7383720930232558,0.1421049238109565,60.0,420.0,1284.0,26.0
STORM,13,86.96380452989585,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.06144393241167435,0.9302325581395349,0.6065482039523965,0.027628356666619485,80.0,1222.0,482.0,6.0
STORM,13,86.96380452989585,IBK,NONE,UNDERSAMPLING,NONE,0.10456553755522828,0.8255813953488372,0.7513920733704553,0.1096887818726736,71.0,608.0,1096.0,15.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.03152364273204904,0.3103448275862069,0.4979808276646214,-7.653319488007466E-4,18.0,553.0,1206.0,40.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.06015037593984962,0.13793103448275862,0.5206769128227245,0.04114360154273514,8.0,125.0,1634.0,50.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.031417624521072794,0.7068965517241379,0.4941532218541099,-0.0010261522601799342,41.0,1264.0,495.0,17.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.035443037974683546,0.2413793103448276,0.5098900237203741,0.00650472609004937,14.0,381.0,1378.0,44.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.03333333333333333,0.6379310344827587,0.5139626747172179,0.002858295175912008,37.0,1073.0,686.0,21.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.040625,0.22413793103448276,0.5293025033816235,0.015579354354122834,13.0,307.0,1452.0,45.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.03084648493543759,0.7413793103448276,0.486664640959793,-0.0021973851036510015,43.0,1351.0,408.0,15.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.037848605577689244,0.3275862068965517,0.5040383446707573,0.011272944100207778,19.0,483.0,1276.0,39.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.03152364273204904,0.3103448275862069,0.4979808276646214,-7.653319488007466E-4,18.0,553.0,1206.0,40.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.06015037593984962,0.13793103448275862,0.5206769128227245,0.04114360154273514,8.0,125.0,1634.0,50.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.031417624521072794,0.7068965517241379,0.4941532218541099,-0.0010261522601799342,41.0,1264.0,495.0,17.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.035443037974683546,0.2413793103448276,0.5098900237203741,0.00650472609004937,14.0,381.0,1378.0,44.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.03333333333333333,0.6379310344827587,0.5139626747172179,0.002858295175912008,37.0,1073.0,686.0,21.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.040625,0.22413793103448276,0.5293025033816235,0.015579354354122834,13.0,307.0,1452.0,45.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.03084648493543759,0.7413793103448276,0.486664640959793,-0.0021973851036510015,43.0,1351.0,408.0,15.0
STORM,14,88.31360946745562,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.037848605577689244,0.3275862068965517,0.5040383446707573,0.011272944100207778,19.0,483.0,1276.0,39.0
STORM,14,88.31360946745562,IBK,NONE,NONE,SENSITIVE_LEARNING,0.030874785591766724,0.3103448275862069,0.4945697986708749,-0.002019927643566471,18.0,565.0,1194.0,40.0
STORM,14,88.31360946745562,IBK,NONE,NONE,NONE,0.060810810810810814,0.15517241379310345,0.5157466036737174,0.04350747898547854,9.0,139.0,1620.0,49.0
STORM,14,88.31360946745562,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.03067484662576687,0.6896551724137931,0.4855325321989375,-0.0025410051259097165,40.0,1264.0,495.0,18.0
STORM,14,88.31360946745562,IBK,NONE,OVERSAMPLING,NONE,0.03291139240506329,0.22413793103448276,0.4999264864441003,0.001829454212826459,13.0,382.0,1377.0,45.0
STORM,14,88.31360946745562,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.033928571428571426,0.6551724137931034,0.5200250926270804,0.004064648401944588,38.0,1082.0,677.0,20.0
STORM,14,88.31360946745562,IBK,NONE,SMOTE,NONE,0.04504504504504504,0.25862068965517243,0.5406529964125385,0.023640295972576015,15.0,318.0,1441.0,43.0
STORM,14,88.31360946745562,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.032444124008651765,0.7758620689655172,0.5064642920154476,0.00107032454203865,45.0,1342.0,417.0,13.0
STORM,14,88.31360946745562,IBK,NONE,UNDERSAMPLING,NONE,0.04242424242424243,0.3620689655172414,0.5349679480896278,0.019943401862608557,21.0,474.0,1285.0,37.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.18518518518518517,0.30120481927710846,0.512844112832042,0.020581355286779002,100.0,440.0,1157.0,232.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.22096317280453256,0.23493975903614459,0.5501580523722944,0.06120851207895685,78.0,275.0,1322.0,254.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.14656290531776914,0.34036144578313254,0.4641694517581912,-0.04703099440938317,113.0,658.0,939.0,219.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.18085106382978725,0.3072289156626506,0.5148584318488733,0.014048429412181828,102.0,462.0,1135.0,230.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.1509433962264151,0.3132530120481928,0.4734705886790745,-0.03721132027303991,104.0,585.0,1012.0,228.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.20432692307692307,0.2560240963855422,0.534280201582787,0.04431937792071087,85.0,331.0,1266.0,247.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1842560553633218,0.641566265060241,0.5255420555107091,0.025761282271748478,213.0,943.0,654.0,119.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.21036269430051813,0.6114457831325302,0.5502457544643194,0.07651923297009966,203.0,762.0,835.0,129.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.18518518518518517,0.30120481927710846,0.512844112832042,0.020581355286779002,100.0,440.0,1157.0,232.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.22096317280453256,0.23493975903614459,0.5501580523722944,0.06120851207895685,78.0,275.0,1322.0,254.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.14656290531776914,0.34036144578313254,0.4641694517581912,-0.04703099440938317,113.0,658.0,939.0,219.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.18085106382978725,0.3072289156626506,0.5148584318488733,0.014048429412181828,102.0,462.0,1135.0,230.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.1509433962264151,0.3132530120481928,0.4734705886790745,-0.03721132027303991,104.0,585.0,1012.0,228.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.20432692307692307,0.2560240963855422,0.534280201582787,0.04431937792071087,85.0,331.0,1266.0,247.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1842560553633218,0.641566265060241,0.5255420555107091,0.025761282271748478,213.0,943.0,654.0,119.0
STORM,15,88.96263660811353,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.21036269430051813,0.6114457831325302,0.5502457544643194,0.07651923297009966,203.0,762.0,835.0,129.0
STORM,15,88.96263660811353,IBK,NONE,NONE,SENSITIVE_LEARNING,0.14316702819956617,0.19879518072289157,0.4757282102737814,-0.04206954436646822,66.0,395.0,1202.0,266.0
STORM,15,88.96263660811353,IBK,NONE,NONE,NONE,0.15363128491620112,0.16566265060240964,0.4872256716282789,-0.02334404709420457,55.0,303.0,1294.0,277.0
STORM,15,88.96263660811353,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.14057971014492754,0.2921686746987952,0.46042372369880274,-0.05546502361099533,97.0,593.0,1004.0,235.0
STORM,15,88.96263660811353,IBK,NONE,OVERSAMPLING,NONE,0.17425742574257425,0.26506024096385544,0.4888071383844709,0.003270658735996677,88.0,417.0,1180.0,244.0
STORM,15,88.96263660811353,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.17339312406576982,0.3493975903614458,0.5015616630579928,0.0022277332612281515,116.0,553.0,1044.0,216.0
STORM,15,88.96263660811353,IBK,NONE,SMOTE,NONE,0.2222222222222222,0.3192771084337349,0.543930260805275,0.07414178591499025,106.0,371.0,1226.0,226.0
STORM,15,88.96263660811353,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.1693472090823084,0.5391566265060241,0.4946878937163809,-0.005696997218251179,179.0,878.0,719.0,153.0
STORM,15,88.96263660811353,IBK,NONE,UNDERSAMPLING,NONE,0.19365798414496035,0.5150602409638554,0.5220037947657883,0.04176911307067207,171.0,712.0,885.0,161.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.2168458781362007,0.3590504451038576,0.5427061868600064,0.06785755935395962,121.0,437.0,1160.0,216.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.4430379746835443,0.10385756676557864,0.47875932061041754,0.1093227986764239,35.0,44.0,1553.0,302.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1309362279511533,0.5727002967359051,0.385285652438084,-0.09842654318576577,193.0,1281.0,316.0,144.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.27123287671232876,0.29376854599406527,0.4945149380607928,0.12316917613150812,99.0,266.0,1331.0,238.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.1455437448896157,0.5281899109792285,0.43691900057414773,-0.06193079154919553,178.0,1045.0,552.0,159.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.25161290322580643,0.2314540059347181,0.4615516110511363,0.0889943762123953,78.0,232.0,1365.0,259.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.15439276485788114,0.7091988130563798,0.4447684735288161,-0.04569143944558494,239.0,1309.0,288.0,98.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.29080675422138835,0.4599406528189911,0.5843012398989946,0.18158475007896674,155.0,378.0,1219.0,182.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.2168458781362007,0.3590504451038576,0.5427061868600064,0.06785755935395962,121.0,437.0,1160.0,216.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.4430379746835443,0.10385756676557864,0.47875932061041754,0.1093227986764239,35.0,44.0,1553.0,302.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1309362279511533,0.5727002967359051,0.385285652438084,-0.09842654318576577,193.0,1281.0,316.0,144.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.27123287671232876,0.29376854599406527,0.4945149380607928,0.12316917613150812,99.0,266.0,1331.0,238.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.1455437448896157,0.5281899109792285,0.43691900057414773,-0.06193079154919553,178.0,1045.0,552.0,159.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.25161290322580643,0.2314540059347181,0.4615516110511363,0.0889943762123953,78.0,232.0,1365.0,259.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.15439276485788114,0.7091988130563798,0.4447684735288161,-0.04569143944558494,239.0,1309.0,288.0,98.0
STORM,16,90.03657719849569,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.29080675422138835,0.4599406528189911,0.5843012398989946,0.18158475007896674,155.0,378.0,1219.0,182.0
STORM,16,90.03657719849569,IBK,NONE,NONE,SENSITIVE_LEARNING,0.2222222222222222,0.37388724035608306,0.5488722363333327,0.07701046276546682,126.0,441.0,1156.0,211.0
STORM,16,90.03657719849569,IBK,NONE,NONE,NONE,0.4725274725274725,0.12759643916913946,0.48991803994507505,0.1369879099916756,43.0,48.0,1549.0,294.0
STORM,16,90.03657719849569,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.1334231805929919,0.5875370919881305,0.39113861487321366,-0.09293789097231203,198.0,1286.0,311.0,139.0
STORM,16,90.03657719849569,IBK,NONE,OVERSAMPLING,NONE,0.28116710875331563,0.314540059347181,0.5065190853027468,0.13836798375545117,106.0,271.0,1326.0,231.0
STORM,16,90.03657719849569,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.14646053702196907,0.5341246290801187,0.43863401147180636,-0.060040049120619145,180.0,1049.0,548.0,157.0
STORM,16,90.03657719849569,IBK,NONE,SMOTE,NONE,0.2585669781931464,0.24629080118694363,0.4681478068113618,0.09911779575807278,83.0,238.0,1359.0,254.0
STORM,16,90.03657719849569,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.15241157556270096,0.7032640949554896,0.4389833311346014,-0.05030681049597517,237.0,1318.0,279.0,100.0
STORM,16,90.03657719849569,IBK,NONE,UNDERSAMPLING,NONE,0.28205128205128205,0.456973293768546,0.5757875021600218,0.16993725545226687,154.0,392.0,1205.0,183.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,NONE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,SMOTE,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,1,93.73695198329854,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,NaN,NaN,NaN,1.0,0.0,0.0,30.0,0.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.7777777777777778,0.04142011834319527,0.5179010704075527,0.047650650384921514,7.0,2.0,354.0,162.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.6666666666666666,0.023668639053254437,0.517851206701682,0.024174429864102395,4.0,2.0,354.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.0,0.0,0.49859550561797755,-0.0038015116069819574,0.0,1.0,355.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,0.0,0.5015457748819893,0.0,0.0,0.0,356.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.7777777777777778,0.04142011834319527,0.5179010704075527,0.047650650384921514,7.0,2.0,354.0,162.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.6666666666666666,0.023668639053254437,0.517851206701682,0.024174429864102395,4.0,2.0,354.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3219047619047619,1.0,0.5,0.0,169.0,356.0,0.0,0.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.31800766283524906,0.9822485207100592,0.21392360880260622,-0.011462978764509881,166.0,356.0,0.0,3.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.7777777777777778,0.04142011834319527,0.5179010704075527,0.047650650384921514,7.0,2.0,354.0,162.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.6666666666666666,0.023668639053254437,0.517851206701682,0.024174429864102395,4.0,2.0,354.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.0,0.0,0.49859550561797755,-0.0038015116069819574,0.0,1.0,355.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,0.0,0.5015457748819893,0.0,0.0,0.0,356.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.7777777777777778,0.04142011834319527,0.5179010704075527,0.047650650384921514,7.0,2.0,354.0,162.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6666666666666666,0.023668639053254437,0.517851206701682,0.024174429864102395,4.0,2.0,354.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.3219047619047619,1.0,0.5,0.0,169.0,356.0,0.0,0.0
STORM,2,47.70916334661354,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.31800766283524906,0.9822485207100592,0.21392360880260622,-0.011462978764509881,166.0,356.0,0.0,3.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,1.0,0.023668639053254437,0.5118343195266272,0.03183083164753611,4.0,0.0,356.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,NONE,NONE,NaN,0.0,0.5975001662123529,0.0,0.0,0.0,356.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.6666666666666666,0.011834319526627219,0.5045126653812911,0.012163161077884597,2.0,1.0,355.0,167.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,NaN,0.0,0.634324512997806,0.0,0.0,0.0,356.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,1.0,0.023668639053254437,0.5118343195266272,0.03183083164753611,4.0,0.0,356.0,165.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,SMOTE,NONE,NaN,0.0,0.5975001662123529,0.0,0.0,0.0,356.0,169.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.30739299610894943,0.9349112426035503,0.46745562130177515,-0.04237109330621115,158.0,356.0,0.0,11.0
STORM,2,47.70916334661354,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,NaN,0.0,0.20887075327438334,0.0,0.0,0.0,356.0,169.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.7692307692307693,0.13157894736842105,0.5598133780666806,0.16824565930622656,20.0,6.0,496.0,132.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,1.0,0.006578947368421052,0.6622260956175299,0.010064355740892846,1.0,0.0,502.0,151.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.7619047619047619,0.10526315789473684,0.5476514992660935,0.13623335019389649,16.0,5.0,497.0,136.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.6666666666666666,0.039473684210526314,0.5774795554623611,0.04984496577546378,6.0,3.0,499.0,146.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.5569620253164557,0.2894736842105263,0.6098762843363389,0.26394245147885226,44.0,35.0,467.0,108.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.2727272727272727,0.019736842105263157,0.7455310337596981,0.005616998198686787,3.0,8.0,494.0,149.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.4180327868852459,0.6710526315789473,0.6940920528412665,0.3205488939872733,102.0,142.0,360.0,50.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4632768361581921,0.5394736842105263,0.7520116900817782,0.3312386122782879,82.0,95.0,407.0,70.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.7692307692307693,0.13157894736842105,0.5598133780666806,0.16824565930622656,20.0,6.0,496.0,132.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,1.0,0.006578947368421052,0.6622260956175299,0.010064355740892846,1.0,0.0,502.0,151.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.7619047619047619,0.10526315789473684,0.5476514992660935,0.13623335019389649,16.0,5.0,497.0,136.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.6666666666666666,0.039473684210526314,0.5774795554623611,0.04984496577546378,6.0,3.0,499.0,146.0
STORM,3,60.55488540410133,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.5569620253164557,0.2894736842105263,0.6098762843363389,0.26394245147885226,44.0,35.0,467.0,108.0
