ID,Size,Predicted,Actual
0,78,0.052803538002304064,YES
1,87,0.052803538002304064,NO
2,68,0.027309201469514717,NO
3,58,0.002397785832802664,NO
4,196,0.9999999999999779,NO
5,132,0.999941099898859,NO
6,64,0.015387527166794425,NO
7,173,0.9999999999696843,NO
8,246,1.0,NO
9,107,0.929026966627644,NO
10,121,1.0,NO
11,110,0.5532521333490589,YES
12,58,0.009122659372023355,NO
13,37,0.0013279464457315654,NO
14,142,0.8436621096577759,YES
15,114,0.9722957679653538,NO
16,59,0.009122659372023355,NO
17,64,0.015387527166794425,NO
18,164,0.9999999998516803,NO
19,70,0.027309201469514717,NO
20,32,9.98239248443943E-4,NO
21,148,0.9991901659257046,NO
22,156,0.9999998934938686,NO
23,119,0.9904769539447693,NO
24,118,0.9904769539447693,NO
25,156,0.9999998934938686,NO
26,85,0.052803538002304064,NO
27,48,0.003731005479322561,YES
28,33,9.98239248443943E-4,NO
29,69,0.9948675813062104,NO
30,77,0.9974085601756354,YES
31,83,0.9783238620763528,YES
32,48,0.0095228899994247,NO
33,85,0.9974085601756354,NO
34,43,0.004063372413120053,NO
35,90,0.999999941736387,NO
36,202,1.0,NO
37,135,1.0,NO
38,30,0.002754132491440001,NO
39,29,0.002754132491440001,NO
40,69,0.9948675813062104,NO
41,52,0.0095228899994247,NO
42,89,0.9988175051537593,NO
43,31,0.004888484126121044,NO
44,233,1.0,YES
45,40,0.006494741996159992,NO
46,164,1.0,YES
47,40,0.006494741996159992,NO
48,32,0.004888484126121044,NO
49,139,0.9999958729766985,NO
50,131,0.9999889350046884,YES
51,149,0.9999958729766985,YES
52,86,0.052803538002304064,NO
53,52,0.006494741996159992,NO
54,88,0.10900650483909764,NO
55,42,0.006494741996159992,NO
56,32,9.98239248443943E-4,NO
57,40,0.004888484126121044,NO
58,51,0.0095228899994247,NO
59,81,0.052803538002304064,NO
60,35,9.98239248443943E-4,NO
61,55,0.0095228899994247,NO
62,46,0.006494741996159992,NO
63,46,0.006494741996159992,NO
64,27,4.6633542280770764E-4,NO
65,12,4.2806466798634503E-4,NO
66,48,0.006494741996159992,YES
67,317,1.0,NO
68,29,5.614416335223713E-4,NO
69,14,4.2806466798634503E-4,NO
70,83,0.052803538002304064,NO
71,54,0.006494741996159992,NO
72,83,0.052803538002304064,NO
73,40,0.0038363699232659156,NO
74,32,9.98239248443943E-4,NO
75,40,0.004888484126121044,NO
76,50,0.0095228899994247,NO
77,81,0.052803538002304064,NO
78,35,9.98239248443943E-4,NO
79,54,0.0095228899994247,NO
80,46,0.006494741996159992,NO
81,46,0.006494741996159992,NO
82,86,0.004063372413120053,NO
83,25,4.6633542280770764E-4,NO
84,152,0.15251523817117743,YES
85,94,0.8436621096577759,NO
86,29,5.614416335223713E-4,NO
87,52,7.611749769633739E-4,YES
88,43,0.0013279464457315654,NO
89,195,0.9999999999999779,NO
90,243,0.9999999999999979,YES
91,28,5.614416335223713E-4,NO
92,37,0.0013279464457315654,NO
93,69,0.004063372413120053,NO
94,28,5.614416335223713E-4,NO
95,273,1.0,YES
96,36,7.611749769633739E-4,NO
97,51,0.0019518289619354255,NO
98,38,0.0013279464457315654,NO
99,52,0.0019518289619354255,NO
100,37,0.0013279464457315654,NO
101,46,0.0013279464457315654,NO
102,5,4.2806466798634503E-4,YES
103,113,0.9722957679653538,NO
104,36,0.0013279464457315654,NO
105,116,0.9722957679653538,NO
106,116,0.004063372413120053,YES
107,48,0.006494741996159992,NO
108,32,0.004888484126121044,NO
109,34,0.004888484126121044,NO
110,26,0.0013494185345478977,NO
111,50,0.0019518289619354255,NO
112,31,9.98239248443943E-4,NO
113,98,0.929026966627644,NO
114,26,5.614416335223713E-4,NO
115,25,4.6633542280770764E-4,NO
116,40,0.0013279464457315654,NO
117,59,0.009122659372023355,NO
118,36,0.0013279464457315654,NO
119,58,0.009122659372023355,NO
120,37,0.0013279464457315654,NO
121,268,1.0,YES
122,99,0.9996585776484724,NO
123,57,0.006494741996159992,NO
124,31,0.002397785832802664,NO
125,70,0.027309201469514717,NO
126,41,0.006494741996159992,NO
127,28,0.0016243313791595073,NO
128,34,0.004888484126121044,NO
129,26,0.0013494185345478977,NO
130,72,4.3425495077375196E-4,NO
131,1424,1.0,YES
132,345,1.0,YES
133,36,4.3425495077375196E-4,YES
134,32,0.004888484126121044,YES
135,49,4.3425495077375196E-4,YES
136,27,4.3425495077375196E-4,NO
137,423,1.0,YES
138,119,4.3425495077375196E-4,NO
139,153,4.3425495077375196E-4,NO
140,51,4.3425495077375196E-4,NO
141,51,4.3425495077375196E-4,NO
142,108,4.3425495077375196E-4,NO
143,46,4.3425495077375196E-4,NO
144,53,4.3425495077375196E-4,NO
145,436,4.3425495077375196E-4,NO
146,382,4.3425495077375196E-4,NO
147,30,4.3425495077375196E-4,NO
148,22,4.3425495077375196E-4,NO
149,108,7.913326956473592E-4,YES
150,253,0.9974085601756354,YES
151,75,4.3425495077375196E-4,NO
152,93,4.3425495077375196E-4,NO
153,49,4.3425495077375196E-4,NO
154,383,4.3425495077375196E-4,NO
155,59,4.3425495077375196E-4,NO
156,124,0.002754132491440001,YES
157,344,4.3425495077375196E-4,YES
158,344,1.0,YES
159,443,4.3425495077375196E-4,YES
160,1127,4.3425495077375196E-4,YES
161,614,4.3425495077375196E-4,YES
162,723,4.3425495077375196E-4,YES
163,402,4.3425495077375196E-4,YES
164,389,1.0,YES
165,344,4.3425495077375196E-4,YES
166,441,4.3425495077375196E-4,YES
167,1079,0.9999999999997062,YES
168,2346,1.0,YES
169,625,1.0,YES
170,436,4.3425495077375196E-4,YES
171,335,4.3425495077375196E-4,YES
172,695,4.3425495077375196E-4,YES
173,824,4.3425495077375196E-4,YES
174,441,4.3425495077375196E-4,YES
175,679,4.3425495077375196E-4,YES
176,344,4.3425495077375196E-4,YES
177,479,4.3425495077375196E-4,YES
178,549,4.3425495077375196E-4,YES
179,336,4.3425495077375196E-4,YES
180,16276,0.5,YES
181,344,4.3425495077375196E-4,YES
182,241,4.3425495077375196E-4,YES
183,565,4.3425495077375196E-4,YES
184,433,4.3425495077375196E-4,YES
185,443,4.3425495077375196E-4,YES
186,772,4.3425495077375196E-4,YES
187,443,4.3425495077375196E-4,YES
188,676,4.3425495077375196E-4,YES
189,478,4.3425495077375196E-4,YES
190,452,0.9999999986790967,YES
191,722,4.3425495077375196E-4,YES
192,1124,1.0,YES
193,61,4.3425495077375196E-4,YES
194,1101,1.0,YES
195,43,4.3425495077375196E-4,NO
196,61,4.3425495077375196E-4,NO
197,38,4.3425495077375196E-4,NO
198,32,4.3425495077375196E-4,NO
199,32,4.3425495077375196E-4,NO
200,32,4.3425495077375196E-4,NO
201,35,4.3425495077375196E-4,NO
202,30,4.3425495077375196E-4,NO
203,30,4.3425495077375196E-4,NO
204,49,4.2806466798634503E-4,NO
205,59,4.3425495077375196E-4,NO
206,53,4.3425495077375196E-4,NO
207,57,4.3425495077375196E-4,NO
208,384,0.9999999999999998,YES
209,112,0.0013279464457315654,YES
210,71,4.3425495077375196E-4,YES
211,136,9.98239248443943E-4,NO
212,145,0.002754132491440001,YES
213,43,4.3425495077375196E-4,YES
214,52,0.0038363699232659156,NO
215,99,0.9999999999984361,YES
216,166,1.0,YES
217,31,0.004888484126121044,YES
218,165,1.0,YES
219,31,0.004888484126121044,YES
220,158,1.0,YES
221,83,0.999999872134816,YES
222,155,1.0,YES
223,74,0.9851586689769942,YES
224,301,0.9999999999822529,YES
225,41,0.0013279464457315654,NO
226,54,4.2806466798634503E-4,YES
227,66,4.3425495077375196E-4,YES
228,57,7.264097691963448E-4,YES
229,72,4.3425495077375196E-4,NO
230,64,4.3425495077375196E-4,NO
231,155,4.3425495077375196E-4,NO
232,34,4.3425495077375196E-4,NO
233,38,4.3425495077375196E-4,NO
