ID,Size,Predicted,Actual
0,78,4.0257648953301127E-4,NO
1,87,1.0070493454179256E-4,NO
2,198,0.999597423510467,NO
3,175,4.0257648953301127E-4,NO
4,68,1.342642320085929E-4,NO
5,105,4.0257648953301127E-4,NO
6,58,4.476275738585497E-5,NO
7,196,4.0257648953301127E-4,NO
8,87,4.0257648953301127E-4,YES
9,132,4.0257648953301127E-4,YES
10,64,4.028684231729917E-5,NO
11,134,4.0257648953301127E-4,YES
12,432,0.999597423510467,NO
13,174,4.0257648953301127E-4,NO
14,246,4.0257648953301127E-4,NO
15,107,1.342642320085929E-4,NO
16,121,4.0257648953301127E-4,NO
17,110,4.0257648953301127E-4,NO
18,58,4.476275738585497E-5,NO
19,37,0.08336131068287116,NO
20,77,2.0136931131695528E-4,NO
21,142,0.999597423510467,NO
22,114,2.0136931131695528E-4,NO
23,59,3.66246703779666E-5,NO
24,64,4.028684231729917E-5,NO
25,164,4.0257648953301127E-4,NO
26,70,0.5,NO
27,32,0.02703732740973039,NO
28,148,4.0257648953301127E-4,NO
29,156,1.0070493454179256E-4,NO
30,119,1.342642320085929E-4,NO
31,118,4.0257648953301127E-4,NO
32,230,0.999597423510467,NO
33,156,1.0070493454179256E-4,NO
34,85,6.714113065664026E-5,NO
35,48,0.12503776815389264,NO
36,263,4.0257648953301127E-4,YES
37,594,0.999597423510467,YES
38,39,4.0257648953301127E-4,YES
39,39,4.0257648953301127E-4,NO
40,39,4.0257648953301127E-4,NO
41,24,0.999597423510467,NO
42,62,4.0257648953301127E-4,NO
43,77,4.0257648953301127E-4,YES
44,77,4.0257648953301127E-4,NO
45,54,4.0257648953301127E-4,NO
46,90,0.999597423510467,YES
47,58,4.0257648953301127E-4,NO
48,24,0.999597423510467,NO
49,64,4.0257648953301127E-4,NO
50,216,4.0257648953301127E-4,YES
51,36,4.0257648953301127E-4,NO
52,36,4.0257648953301127E-4,NO
53,208,0.999597423510467,NO
54,74,4.0257648953301127E-4,NO
55,71,4.0257648953301127E-4,YES
56,56,4.0257648953301127E-4,YES
57,44,4.0257648953301127E-4,YES
58,55,4.0257648953301127E-4,YES
59,36,0.999597423510467,YES
60,43,0.999597423510467,YES
61,81,4.0257648953301127E-4,YES
62,75,0.999597423510467,YES
63,81,0.999597423510467,YES
64,88,0.999597423510467,YES
65,42,0.999597423510467,YES
66,82,0.999597423510467,NO
67,55,4.0257648953301127E-4,YES
68,48,4.0257648953301127E-4,NO
69,72,4.0257648953301127E-4,NO
70,113,0.999597423510467,YES
71,55,0.999597423510467,YES
72,35,0.999597423510467,YES
73,47,4.0257648953301127E-4,YES
74,101,4.0257648953301127E-4,YES
75,109,4.0257648953301127E-4,NO
76,28,0.999597423510467,YES
77,54,2.0136931131695528E-4,NO
78,158,4.0257648953301127E-4,YES
79,52,4.0257648953301127E-4,YES
80,53,4.0257648953301127E-4,YES
81,81,2.0136931131695528E-4,YES
82,83,4.0257648953301127E-4,YES
83,63,4.0257648953301127E-4,YES
84,48,2.0136931131695528E-4,NO
85,55,4.0257648953301127E-4,YES
86,149,4.0257648953301127E-4,YES
87,263,4.0257648953301127E-4,YES
88,179,0.999597423510467,NO
89,37,4.0257648953301127E-4,NO
90,25,0.999597423510467,NO
91,30,2.0136931131695528E-4,YES
92,36,0.999597423510467,NO
93,30,2.0136931131695528E-4,NO
94,27,2.0136931131695528E-4,NO
95,37,4.0257648953301127E-4,NO
96,33,4.0257648953301127E-4,NO
97,31,2.0136931131695528E-4,NO
98,56,4.0257648953301127E-4,NO
99,101,4.0257648953301127E-4,NO
100,139,4.0257648953301127E-4,NO
101,85,4.0257648953301127E-4,NO
102,95,4.0257648953301127E-4,NO
103,60,4.0257648953301127E-4,YES
104,35,2.0136931131695528E-4,NO
105,26,2.0136931131695528E-4,NO
106,69,4.0257648953301127E-4,YES
107,64,0.999597423510467,YES
108,39,0.3333780880773362,YES
109,41,2.0136931131695528E-4,NO
110,167,4.0257648953301127E-4,YES
111,66,0.999597423510467,YES
112,93,4.0257648953301127E-4,NO
113,78,0.999597423510467,YES
114,134,4.0257648953301127E-4,YES
115,83,0.999597423510467,YES
116,48,0.12503776815389264,YES
117,85,6.714113065664026E-5,NO
118,43,0.20002417210539036,YES
119,90,4.0257648953301127E-4,YES
120,202,2.0136931131695528E-4,NO
121,135,4.0257648953301127E-4,NO
122,30,2.5180037266455153E-5,NO
123,29,1.9185020336121557E-5,NO
124,67,0.999597423510467,NO
125,242,0.999597423510467,YES
126,64,4.028684231729917E-5,YES
127,50,4.0257648953301127E-4,NO
128,89,5.7550644567219155E-5,YES
129,40,2.0136931131695528E-4,NO
130,49,0.11114592658907789,YES
131,249,0.999597423510467,YES
132,40,2.6858616244091105E-5,YES
133,171,4.0257648953301127E-4,YES
134,40,2.6858616244091105E-5,YES
135,32,0.02703732740973039,YES
136,263,0.999597423510467,YES
137,128,0.999597423510467,YES
138,126,0.999597423510467,YES
139,143,0.999597423510467,YES
140,86,1.0070493454179256E-4,YES
141,69,1.0070493454179256E-4,YES
142,88,4.0257648953301127E-4,YES
143,42,0.08336131068287116,YES
144,32,0.02703732740973039,YES
145,56,0.14289825046040516,YES
146,51,2.5180037266455153E-5,YES
147,81,2.0136931131695528E-4,YES
148,35,5.035753852351697E-5,YES
149,72,5.7550644567219155E-5,YES
150,46,4.028684231729917E-5,YES
151,46,4.028684231729917E-5,YES
152,44,0.07145323741007195,NO
153,29,1.9185020336121557E-5,NO
154,280,0.999597423510467,YES
155,63,0.999597423510467,YES
156,101,0.999597423510467,YES
157,562,0.999597423510467,YES
158,46,4.028684231729917E-5,YES
159,31,0.06061678956878448,YES
160,83,0.14289825046040516,NO
161,71,0.3333780880773362,YES
162,83,0.14289825046040516,YES
163,40,2.6858616244091105E-5,NO
164,32,0.02703732740973039,YES
165,57,0.23078591793727532,YES
166,64,0.999597423510467,YES
167,94,0.999597423510467,YES
168,45,0.999597423510467,YES
169,98,0.999597423510467,YES
170,46,4.028684231729917E-5,YES
171,46,4.028684231729917E-5,YES
172,337,0.999597423510467,YES
173,143,4.0257648953301127E-4,YES
174,81,2.0136931131695528E-4,YES
175,132,4.0257648953301127E-4,YES
176,157,0.999597423510467,YES
