ID,Size,Predicted,Actual
0,233,1.814762296048252E-4,NO
1,557,1.0,NO
2,22,3.474067232347033E-5,NO
3,39,3.474067232347033E-5,NO
4,39,3.474067232347033E-5,NO
5,24,3.474067232347033E-5,NO
6,45,3.524252212194975E-5,NO
7,77,3.574404186126884E-5,NO
8,77,3.574404186126884E-5,NO
9,54,3.524252212194975E-5,NO
10,90,4.1327686742958696E-5,NO
11,58,3.524252212194975E-5,NO
12,24,3.474067232347033E-5,NO
13,64,3.524252212194975E-5,NO
14,214,1.0428648926140884E-4,NO
15,19,3.474067232347033E-5,NO
16,35,3.474067232347033E-5,NO
17,157,3.72444186512179E-5,NO
18,55,3.524252212194975E-5,NO
19,26,3.474067232347033E-5,NO
20,54,3.524252212194975E-5,NO
