ID,Size,Predicted,Actual
0,78,0.001,NO
1,87,0.001,NO
2,198,0.9990000000000001,NO
3,175,0.001,NO
4,68,0.001,NO
5,105,0.001,NO
6,58,2.503755633450175E-4,NO
7,196,0.001,NO
8,87,0.9990000000000001,YES
9,132,0.001,YES
10,64,3.337783711615487E-4,NO
11,134,0.001,YES
12,432,0.9990000000000001,NO
13,174,0.001,NO
14,246,0.9990000000000001,NO
15,107,0.5000000000000001,NO
16,121,2.503755633450175E-4,NO
17,110,0.9990000000000001,NO
18,58,2.503755633450175E-4,NO
19,37,0.20012019230769232,NO
20,77,0.001,NO
21,142,0.9990000000000001,NO
22,114,5.005005005005005E-4,NO
23,59,0.001,NO
24,64,3.337783711615487E-4,NO
25,164,0.001,NO
26,70,0.9990000000000001,NO
27,32,0.1429593589009731,NO
28,148,0.001,NO
29,156,0.001,NO
30,119,3.337783711615487E-4,NO
31,118,0.001,NO
32,230,0.9990000000000001,NO
33,156,0.001,NO
34,85,0.001,NO
35,48,0.33344459279038724,NO
36,263,0.001,YES
37,594,0.9990000000000001,YES
38,39,0.001,YES
39,39,0.001,NO
40,39,0.001,NO
41,24,0.9990000000000001,NO
42,62,0.001,NO
43,77,0.001,YES
44,77,0.001,NO
45,54,0.001,NO
46,90,0.9990000000000001,YES
47,58,0.001,NO
48,24,0.9990000000000001,NO
49,64,0.001,NO
50,216,0.001,YES
51,36,0.001,NO
52,36,0.001,NO
53,208,0.9990000000000001,NO
54,74,0.001,NO
55,71,0.001,YES
56,56,0.001,YES
57,44,0.001,YES
58,55,0.001,YES
59,36,0.9990000000000001,YES
60,43,0.9990000000000001,YES
61,81,0.9990000000000001,YES
62,75,0.9990000000000001,YES
63,81,0.9990000000000001,YES
64,88,0.9990000000000001,YES
65,42,0.9996662216288386,YES
66,82,0.9990000000000001,NO
67,55,0.001,YES
68,48,0.001,NO
69,72,0.001,NO
70,113,0.9990000000000001,YES
71,55,0.9990000000000001,YES
72,35,0.9990000000000001,YES
73,47,0.001,YES
74,101,0.9990000000000001,YES
75,109,0.001,NO
76,28,0.9990000000000001,YES
77,54,0.001,NO
78,158,0.001,YES
79,52,0.9990000000000001,YES
80,53,0.001,YES
81,81,0.001,YES
82,83,0.001,YES
83,63,0.001,YES
84,48,0.9990000000000001,NO
85,55,0.001,YES
86,149,0.9990000000000001,YES
87,263,0.001,YES
88,179,0.9990000000000001,NO
89,37,0.33344459279038724,NO
90,25,0.9990000000000001,NO
91,30,0.001,YES
92,36,0.9990000000000001,NO
93,30,0.001,NO
94,27,0.9990000000000001,NO
95,37,0.33344459279038724,NO
96,33,0.001,NO
97,31,0.001,NO
98,56,5.005005005005005E-4,NO
99,101,0.001,NO
100,139,0.001,NO
101,85,0.9990000000000001,NO
102,95,0.001,NO
103,60,0.001,YES
104,35,0.001,NO
105,26,0.9990000000000001,NO
106,69,0.001,YES
107,64,0.9990000000000001,YES
108,39,0.33344459279038724,YES
109,41,0.33344459279038724,NO
110,167,0.001,YES
111,66,0.9990000000000001,YES
112,93,0.9990000000000001,NO
113,78,0.9990000000000001,YES
114,134,0.9990000000000001,YES
115,83,0.9990000000000001,YES
116,48,0.33344459279038724,YES
117,85,0.001,NO
118,43,0.5,YES
119,90,5.005005005005005E-4,YES
120,202,0.5000000000000001,NO
121,135,5.005005005005005E-4,NO
122,30,2.0032051282051281E-4,NO
123,29,1.4310246136233542E-4,NO
124,67,0.9990000000000001,NO
125,242,0.9990000000000001,YES
126,64,3.337783711615487E-4,YES
127,50,0.001,NO
128,89,5.005005005005005E-4,YES
129,40,0.33344459279038724,NO
130,49,0.33344459279038724,YES
131,249,0.9990000000000001,YES
132,40,2.503755633450175E-4,YES
133,171,0.001,YES
134,40,2.503755633450175E-4,YES
135,32,0.1429593589009731,YES
136,263,0.9990000000000001,YES
137,128,0.9990000000000001,YES
138,126,0.9990000000000001,YES
139,143,0.9990000000000001,YES
140,86,0.001,YES
141,69,0.001,YES
142,88,5.005005005005005E-4,YES
143,42,0.25012518778167253,YES
144,32,0.1429593589009731,YES
145,56,0.33344459279038724,YES
146,51,2.0032051282051281E-4,YES
147,81,0.001,YES
148,35,5.005005005005005E-4,YES
149,72,3.337783711615487E-4,YES
150,46,0.001,YES
151,46,0.001,YES
152,44,0.25012518778167253,NO
153,29,1.4310246136233542E-4,NO
154,280,0.9990000000000001,YES
155,63,0.9990000000000001,YES
156,101,0.9990000000000001,YES
157,562,0.9990000000000001,YES
158,46,0.001,YES
159,31,0.20006010819475054,YES
160,83,0.16677796327212022,NO
161,71,0.9990000000000001,YES
162,83,0.16677796327212022,YES
163,40,2.503755633450175E-4,NO
164,32,0.1429593589009731,YES
165,57,0.33337043633125557,YES
166,64,0.9990000000000001,YES
167,94,0.9990000000000001,YES
168,45,0.9990000000000001,YES
169,98,0.9990000000000001,YES
170,46,0.001,YES
171,46,0.001,YES
172,337,0.9990000000000001,YES
173,143,0.001,YES
174,81,0.001,YES
175,132,0.001,YES
176,157,0.9990000000000001,YES
177,76,0.001,YES
178,419,0.9990000000000001,YES
179,306,0.001,YES
180,48,0.9990000000000001,YES
181,31,0.9990000000000001,YES
182,64,0.001,YES
183,105,0.001,YES
184,82,0.001,YES
185,111,0.9990000000000001,NO
186,43,0.001,YES
187,63,0.001,YES
188,235,0.9990000000000001,NO
189,75,0.001,NO
190,43,0.9990000000000001,YES
191,33,0.001,YES
192,66,0.001,YES
193,99,0.001,YES
194,40,0.33344459279038724,YES
195,160,0.9990000000000001,YES
196,40,0.33344459279038724,YES
197,32,0.001,YES
198,86,0.001,NO
199,25,1.4310246136233542E-4,NO
200,213,0.9990000000000001,NO
201,98,0.001,NO
202,184,0.9990000000000001,NO
203,29,1.4310246136233542E-4,NO
204,29,0.9990000000000001,NO
205,53,0.001,NO
206,43,0.5,NO
207,207,0.9990000000000001,NO
208,275,0.9990000000000001,YES
209,28,3.337783711615487E-4,YES
210,37,0.20012019230769232,YES
211,25,0.9990000000000001,YES
212,40,0.9990000000000001,YES
213,87,0.9990000000000001,NO
214,28,3.337783711615487E-4,NO
215,316,0.9990000000000001,YES
216,47,0.9990000000000001,NO
217,52,0.9990000000000001,NO
218,38,2.0032051282051281E-4,NO
219,52,2.0032051282051281E-4,NO
220,37,0.20012019230769232,YES
221,42,0.9990000000000001,YES
222,57,0.001,YES
223,46,0.001,YES
224,25,1.4310246136233542E-4,YES
225,113,0.9990000000000001,NO
226,36,0.25012518778167253,NO
227,116,0.001,YES
228,187,0.9990000000000001,NO
229,48,0.33344459279038724,NO
230,32,0.1429593589009731,NO
231,34,0.5000000000000001,NO
232,26,1.669449081803005E-4,NO
233,51,0.9990000000000001,NO
234,31,0.20006010819475054,NO
235,112,0.9990000000000001,NO
236,26,1.669449081803005E-4,NO
237,30,5.005005005005005E-4,NO
238,40,2.503755633450175E-4,NO
239,60,0.9990000000000001,NO
240,49,0.9990000000000001,NO
241,58,0.9990000000000001,NO
