ID,Size,Predicted,Actual
0,120,5.4637481816189674E-9,NO
1,22,2.6369367488585015E-9,NO
2,75,3.522203559331307E-9,NO
3,135,5.743655066609542E-9,NO
4,79,3.522203559331307E-9,NO
5,91,3.522203559331307E-9,NO
6,70,3.2496344995069944E-9,NO
7,57,2.8311925808816165E-9,NO
8,70,3.2496344995069944E-9,NO
9,59,2.8311925808816165E-9,NO
10,88,3.522203559331307E-9,NO
11,40,2.6422336799558204E-9,NO
12,104,3.5173281112902E-9,NO
13,196,2.5458967649304232E-8,NO
14,202,4.4252070383634093E-8,NO
15,97,3.522203559331307E-9,NO
16,99,3.522203559331307E-9,NO
17,96,3.522203559331307E-9,NO
18,189,2.5458967649304232E-8,NO
19,151,5.743655066609542E-9,NO
20,153,5.743655066609542E-9,NO
21,199,4.4252070383634093E-8,NO
22,90,3.522203559331307E-9,NO
23,115,4.662430376735912E-9,NO
24,62,2.8311925808816165E-9,NO
25,61,2.8311925808816165E-9,NO
26,91,3.522203559331307E-9,NO
27,81,3.522203559331307E-9,NO
28,91,3.522203559331307E-9,NO
29,67,3.2496344995069944E-9,NO
30,88,3.522203559331307E-9,NO
31,85,3.522203559331307E-9,NO
32,49,2.383669914137692E-9,NO
33,102,3.5173281112902E-9,NO
34,94,3.522203559331307E-9,NO
35,72,3.522203559331307E-9,NO
36,70,3.2496344995069944E-9,NO
37,87,3.522203559331307E-9,NO
38,166,2.5458967649304232E-8,NO
39,116,4.662430376735912E-9,NO
40,155,8.693702481209973E-9,NO
41,67,3.2496344995069944E-9,NO
42,88,3.522203559331307E-9,NO
43,40,2.6422336799558204E-9,NO
44,57,2.8311925808816165E-9,NO
45,39,2.6422336799558204E-9,NO
46,98,3.522203559331307E-9,NO
47,106,3.5173281112902E-9,NO
48,101,3.522203559331307E-9,NO
49,94,3.522203559331307E-9,NO
50,76,3.522203559331307E-9,NO
51,116,4.662430376735912E-9,NO
52,56,2.8311925808816165E-9,NO
53,48,2.383669914137692E-9,NO
54,82,3.522203559331307E-9,NO
55,45,2.383669914137692E-9,NO
56,45,2.383669914137692E-9,NO
57,30,2.6422336799558204E-9,NO
58,78,1.9870784930246937E-9,NO
59,302,2.55878493022783E-9,NO
60,87,1.9870784930246937E-9,NO
61,198,2.0888761847847653E-9,NO
62,175,2.0888761847847653E-9,NO
63,65,1.9870784930246937E-9,NO
64,105,1.9870784930246937E-9,NO
65,58,1.9870784930246937E-9,NO
66,196,2.0888761847847653E-9,NO
67,106,1.9870784930246937E-9,NO
68,130,2.0888761847847653E-9,NO
69,64,1.9870784930246937E-9,NO
70,132,2.0888761847847653E-9,NO
71,62,1.9870784930246937E-9,NO
72,108,1.9870784930246937E-9,YES
73,432,6.075181886272878E-9,NO
74,174,2.0888761847847653E-9,NO
75,246,2.55878493022783E-9,YES
76,106,1.9870784930246937E-9,YES
77,121,1.9870784930246937E-9,NO
78,110,1.9870784930246937E-9,NO
79,58,1.9870784930246937E-9,NO
80,37,2.2026228078273612E-9,NO
81,77,1.9870784930246937E-9,NO
82,142,2.0888761847847653E-9,NO
83,114,1.9870784930246937E-9,NO
84,80,1.9870784930246937E-9,NO
85,59,1.9870784930246937E-9,NO
86,69,1.9870784930246937E-9,NO
87,95,1.9870784930246937E-9,NO
88,64,1.9870784930246937E-9,NO
89,164,2.0888761847847653E-9,YES
90,70,1.9870784930246937E-9,NO
91,32,2.2026228078273612E-9,NO
92,148,2.0888761847847653E-9,NO
93,156,2.0888761847847653E-9,NO
94,119,1.9870784930246937E-9,NO
95,116,1.9870784930246937E-9,NO
96,93,1.9870784930246937E-9,NO
97,256,2.55878493022783E-9,YES
98,123,1.9870784930246937E-9,NO
99,201,2.0888761847847653E-9,NO
100,180,2.0888761847847653E-9,NO
101,156,2.0888761847847653E-9,NO
102,98,1.9870784930246937E-9,NO
103,86,1.9870784930246937E-9,YES
104,48,1.9870784930246937E-9,NO
105,143,2.0888761847847653E-9,YES
106,145,2.0888761847847653E-9,NO
107,113,1.9870784930246937E-9,NO
108,260,2.55878493022783E-9,NO
