ID,Size,Predicted,Actual
0,111,0.47,YES
1,22,0.07462222698805629,YES
2,75,0.29,NO
3,131,0.57,YES
4,74,0.43267605633802814,NO
5,84,0.3871428571428572,NO
6,70,0.8864722891355956,NO
7,57,0.21851606786511824,NO
8,70,0.6620175241781219,NO
9,59,0.55625,NO
10,88,0.96,NO
11,40,0.07418147830670331,NO
12,99,0.21,NO
13,187,0.43,NO
14,196,0.43,NO
15,192,0.1775,NO
16,97,0.9536923076923077,NO
17,98,0.15,NO
18,96,0.15,NO
19,173,0.38,NO
20,141,0.2885714285714286,NO
21,142,0.22,NO
22,188,0.64,NO
23,90,0.98,NO
24,110,0.17,NO
25,62,0.10994350601173684,NO
26,61,0.197354528416211,NO
27,120,0.74,NO
28,116,0.5608928571428572,NO
29,58,0.0,NO
30,74,0.3025,NO
31,113,0.32,NO
32,48,0.187,NO
33,77,0.3385714285714285,NO
34,65,0.3352012183047253,NO
35,74,0.45,NO
36,83,0.67,NO
37,128,0.15,NO
38,72,0.2012037037037037,NO
39,76,0.54,NO
40,69,0.7150672840283648,NO
41,83,0.4666666666666666,NO
42,65,0.29318610344196794,NO
43,88,0.96,NO
44,40,0.07418147830670331,NO
45,86,0.3310714285714286,NO
46,89,0.285,NO
47,49,0.4243497956957842,NO
48,102,0.69071103400838,NO
49,94,0.9520779220779221,NO
50,72,0.9499048531289911,NO
51,60,0.09,NO
52,76,0.38,NO
53,92,0.46,NO
54,96,0.5,NO
55,70,0.1021818181818182,NO
56,86,0.28,NO
57,101,0.59,NO
58,169,0.43,NO
59,115,0.37,NO
60,153,0.52,NO
61,58,0.2918249920014626,NO
62,47,0.57,NO
63,49,0.39466666666666667,NO
64,58,0.2918249920014626,NO
65,70,0.23007097069597066,NO
66,141,0.73,NO
67,93,0.5502777777777778,NO
68,273,0.39,NO
69,96,0.39,NO
70,50,0.37,NO
71,241,0.33,NO
72,195,0.09,NO
73,131,0.89,NO
74,170,0.73,YES
75,161,0.27,NO
76,102,0.12666666666666668,NO
77,150,0.24,NO
78,65,0.29318610344196794,NO
79,88,0.96,NO
80,40,0.07418147830670331,NO
81,57,0.21851606786511824,NO
82,39,0.2354977107948055,NO
83,85,0.21666666666666665,NO
84,93,0.235,NO
85,87,0.23,NO
86,81,0.3466666666666667,NO
87,95,0.01,NO
88,66,0.03461538461538461,NO
89,94,0.01,NO
90,76,0.99,NO
91,116,0.32,NO
92,56,0.23438086385607035,NO
93,48,0.20656754005971145,NO
94,71,0.26,NO
95,45,0.1417544857667806,NO
96,45,0.1417544857667806,NO
97,30,0.08742398956542076,NO
98,74,0.55,NO
99,299,0.47,YES
100,82,0.4,YES
101,197,0.1875,NO
102,173,0.2175,NO
103,84,0.30714285714285716,NO
104,75,0.1746153846153846,YES
105,65,0.1,NO
106,96,0.37,NO
107,193,0.51,NO
108,98,0.27807692307692305,NO
109,88,0.65,NO
110,67,0.042166666666666665,NO
111,92,0.615,NO
112,56,0.16,NO
113,101,0.32,YES
114,136,0.48,NO
115,105,0.31,NO
116,377,0.43,NO
117,174,0.5,NO
118,244,0.78,NO
119,101,0.51,YES
120,113,0.42,NO
121,110,0.3729433250233895,NO
122,58,0.10348663820643757,NO
123,37,0.18940319485312257,NO
124,77,0.94,NO
125,142,0.86,NO
126,118,0.35700000000000004,NO
127,80,0.11,NO
128,59,0.0,NO
129,69,0.7150672840283648,NO
130,95,0.9537142857142856,NO
131,97,0.9536923076923077,NO
132,82,0.4,NO
133,67,0.2007142857142857,NO
134,110,0.18,NO
135,103,0.24,NO
136,111,0.2,NO
137,82,0.6385714285714286,NO
138,56,0.15,YES
139,73,0.4208108108108108,NO
140,100,0.37,NO
141,70,0.6620175241781219,YES
142,32,0.29874138644064896,NO
143,148,0.5812080642671587,NO
144,156,0.0,NO
145,119,0.37453687477723957,YES
146,116,0.5202841868850865,NO
147,73,0.8853498504002536,NO
148,84,0.38857142857142857,NO
149,122,0.15,NO
150,191,0.16,NO
151,170,0.17,NO
152,153,0.23,NO
153,78,0.23,NO
154,84,0.49,NO
155,140,0.446729797979798,NO
156,127,0.55275,NO
157,30,0.1325307933754225,NO
158,80,0.17615384615384613,NO
159,45,0.29,NO
160,63,0.1,NO
161,141,0.64,NO
162,81,0.58,NO
163,45,0.31,NO
164,63,0.1,NO
165,190,0.46,NO
166,74,0.17,NO
167,47,0.36,NO
168,65,0.1,NO
169,253,0.61,NO
170,32,0.1695794789002993,NO
171,61,0.2401575221165615,NO
172,86,0.07956028368794327,NO
173,93,0.29,NO
174,157,0.3982382445141066,NO
175,99,0.43293843683364513,NO
176,132,0.5569020137435738,NO
177,212,0.3,NO
178,201,0.897340208810797,NO
179,62,0.5536897720245225,NO
180,68,0.27585096406216914,NO
181,52,0.31469612803000113,NO
182,50,0.26130042194850306,NO
183,321,0.38799999999999996,NO
184,79,0.23,NO
185,42,0.09627483622385877,NO
186,35,0.1895637729164125,NO
187,125,0.42662191426634594,NO
188,65,0.23566666666666666,NO
189,48,0.409281524031524,NO
190,89,0.848,NO
191,314,0.48,NO
192,40,0.021335524050051662,NO
193,64,0.27835867244335794,NO
194,58,0.006923076923076923,NO
195,99,0.21731527033016163,NO
196,73,0.13182020587253349,NO
197,72,0.1425835671880624,NO
198,36,0.0,NO
199,51,0.2375,NO
200,36,0.25421360403022075,NO
201,31,0.09908457740482096,NO
202,61,0.678719696969697,NO
203,74,0.29531230277537207,NO
204,101,0.728,NO
205,86,0.5069291732171378,NO
206,106,0.4449358044434121,NO
207,91,0.6622749893644512,NO
208,58,0.5598370195695778,NO
209,106,0.9,NO
210,83,0.3603619398500691,NO
211,53,0.15675635413491576,NO
212,88,0.96,NO
213,72,0.1425835671880624,NO
214,241,0.49,NO
215,106,0.28,NO
216,44,0.15698872459820143,NO
217,158,0.37,NO
218,51,0.2375,NO
219,36,0.25421360403022075,NO
220,226,0.06857142857142856,NO
221,64,0.32,NO
222,127,0.02,NO
223,67,0.01,NO
224,104,0.019444444444444445,NO
225,213,0.4470909090909091,NO
226,35,0.0,NO
227,105,0.01,NO
228,117,0.0,NO
229,63,0.4950017449211748,NO
230,117,0.83,NO
231,29,0.15981398560517607,NO
232,104,0.6352062458916818,NO
233,38,0.1756618254518913,NO
234,44,0.15698872459820143,NO
235,96,0.09781268712100451,NO
236,42,0.0819765076092559,NO
237,48,0.20656754005971145,NO
238,62,0.0,NO
239,42,0.19875,NO
240,99,0.3826923076923077,NO
241,87,0.37,YES
242,99,0.41269230769230775,YES
243,102,0.36,YES
244,62,0.24707070707070705,NO
245,134,0.28,YES
246,64,0.18,NO
247,55,0.15928571428571428,YES
248,69,0.0,NO
249,43,0.8187330159520563,NO
250,91,0.4500465367965367,NO
251,42,0.999090909090909,NO
252,63,0.29138626651126653,NO
253,43,0.8187330159520563,NO
254,80,0.22,NO
255,63,0.021666666666666664,NO
256,85,0.79,NO
257,141,0.42769230769230765,YES
258,54,0.16,NO
259,35,0.1895637729164125,NO
260,47,0.32176946937703155,NO
261,146,0.304375,NO
262,111,0.39,NO
263,28,0.1983412015229918,NO
264,74,0.33267605633802816,NO
265,78,0.36,NO
266,48,0.99,NO
267,41,0.648,NO
268,46,0.86,NO
269,166,0.27466666666666667,NO
270,262,0.28,NO
271,256,0.3,NO
272,28,0.1609851122035822,NO
273,44,0.25,NO
274,28,0.009000000000000001,NO
275,33,0.3,NO
276,30,0.08742398956542076,NO
277,27,0.0,NO
278,37,0.03,NO
279,33,0.093708192684476,NO
280,31,0.09908457740482096,NO
281,56,0.23438086385607035,NO
282,101,0.14,NO
283,34,0.0,NO
284,133,0.22,NO
285,84,0.07,NO
286,74,0.40267605633802817,NO
