ID,Size,Predicted,Actual
0,118,0.03208832501527883,NO
1,22,0.020968263781602107,NO
2,75,0.02052677528187568,NO
3,133,0.03238530110518372,NO
4,79,0.0316001086744343,NO
5,91,0.03156819251645454,NO
6,70,0.02056436261668802,NO
7,57,0.020610335859914754,NO
8,70,0.02056436261668802,NO
9,59,0.020610335859914754,NO
10,88,0.0204765895176639,NO
11,40,0.020799169140435673,NO
12,104,0.0315422052269428,NO
13,195,0.03279026371198879,NO
14,201,0.03295364887137215,NO
15,97,0.020463931489602998,NO
16,101,0.03130732858787401,NO
17,98,0.03131397395055957,NO
18,187,0.03284202664653378,NO
19,149,0.03229216279099862,NO
20,151,0.03229216279099862,NO
21,196,0.0340476982989307,NO
22,90,0.0204765895176639,NO
23,115,0.03156660190628355,NO
24,62,0.020610335859914754,NO
25,61,0.020610335859914754,NO
26,142,1.0,YES
27,47,0.9999999979970738,YES
28,85,0.03115696387277976,NO
29,65,0.24479063110816313,NO
30,106,0.9999999990417053,NO
31,85,0.9999999982276588,NO
32,88,0.3704331027633474,NO
33,144,0.3665143306364924,NO
34,81,0.0316001086744343,NO
35,80,0.02049752916281883,NO
36,69,0.02056436261668802,NO
37,89,0.11040842523686582,NO
38,67,0.02056436261668802,NO
39,88,0.0204765895176639,NO
40,40,0.020799169140435673,NO
41,92,0.1065128323559442,NO
42,95,0.020463931489602998,NO
43,49,0.020664749739675695,NO
44,102,0.02045954005984127,NO
45,94,0.020463931489602998,NO
46,72,0.02052677528187568,NO
47,69,0.03202815670155667,NO
48,86,0.03189304696630244,NO
49,174,0.045324448836588704,NO
50,131,0.031197789208506948,NO
51,166,0.03194440221742313,NO
52,116,0.03156660190628355,NO
53,155,0.03184934366503956,NO
54,67,0.02056436261668802,NO
55,88,0.0204765895176639,NO
56,40,0.020799169140435673,NO
57,57,0.020610335859914754,NO
58,39,0.020799169140435673,NO
59,98,0.03154889882134401,NO
60,106,0.0315422052269428,NO
61,101,0.0315422052269428,NO
62,94,0.03154889882134401,NO
63,76,0.02052677528187568,NO
64,116,0.020475545958232713,NO
65,56,0.020610335859914754,NO
66,48,0.020727669123305148,NO
67,82,0.032122367204135596,NO
68,45,0.020727669123305148,NO
69,45,0.020727669123305148,NO
70,30,0.02087933532573403,NO
71,77,0.016366723369805592,NO
72,302,0.01565320917133641,NO
73,86,0.06493976689384161,NO
74,198,0.013973343831159243,NO
75,175,0.013779292737738823,NO
76,68,0.01670844249876339,NO
77,105,0.015678797697708368,NO
78,194,0.016793434353519713,NO
79,106,0.015678797697708368,NO
80,97,0.46997887548123457,NO
81,65,0.017978779710698126,NO
82,101,0.7600890075318424,NO
83,62,0.015794925503292367,NO
84,108,0.015681777847921345,NO
85,432,0.02286189919821781,NO
86,173,0.01620440456192868,NO
87,243,0.017546469835850762,YES
88,107,0.42842398186253905,NO
89,120,0.015855268861564,NO
90,110,0.013506318595886531,NO
91,58,0.01360398674556201,NO
92,37,0.013729527266701128,NO
93,77,0.013548439086318604,NO
94,142,0.013571683717154562,NO
95,114,0.013506318595886531,NO
96,80,0.013528998222134159,NO
97,59,0.01360398674556201,NO
98,69,0.01357342521253655,NO
99,95,0.013506665222878182,NO
100,97,0.03131397395055957,NO
101,95,0.032803425565018286,NO
102,71,0.031644684303346104,NO
103,114,0.03280260018442565,NO
104,109,0.031548103976807185,NO
105,116,0.03156660190628355,NO
106,88,0.032089941043452266,NO
107,63,0.031772035661361095,NO
108,79,0.03501982109538299,NO
109,105,0.031866801052703925,NO
110,70,0.01357342521253655,NO
111,32,0.013782828487837783,NO
112,148,0.013601892337167321,NO
113,156,0.01363771074963776,NO
114,119,0.013514385517628872,NO
115,116,0.013514385517628872,NO
116,73,0.9988750218174827,NO
117,92,0.0158560807551324,NO
118,125,0.021138240036763005,NO
119,202,0.016155649299183585,NO
120,181,0.015931781693328394,NO
121,153,0.016963898308331973,NO
122,98,0.015682179418492072,NO
123,88,0.0158560807551324,NO
124,143,0.013571683717154562,NO
125,144,0.01592233173049532,NO
126,112,0.01584582707929031,NO
127,261,0.017140377063457734,NO
128,629,0.08362313451259354,NO
129,39,0.013729527266701128,NO
130,39,0.013729527266701128,NO
131,37,0.031610404948441716,NO
132,39,0.013729527266701128,NO
133,24,0.013841959074002694,NO
134,67,0.03125744395911279,NO
135,77,0.013548439086318604,NO
136,77,0.013548439086318604,NO
137,54,0.013640160602624707,NO
138,95,0.031229541050776362,NO
139,58,0.01360398674556201,NO
140,24,0.013841959074002694,NO
141,64,0.01357342521253655,NO
142,216,0.01413289181592042,NO
143,36,0.013729527266701128,NO
144,36,0.013729527266701128,NO
145,208,0.014050039418913585,NO
146,64,0.01357342521253655,NO
147,39,0.013729527266701128,NO
148,47,0.013681990545603567,NO
149,74,0.013548439086318604,NO
150,71,0.013548439086318604,NO
151,175,0.02101475803857192,NO
152,44,0.013681990545603567,NO
153,175,0.020887196521175516,NO
154,58,0.020610335859914754,NO
155,58,0.020610335859914754,NO
156,290,0.9997456504628748,NO
157,85,0.021139854965107226,NO
158,35,0.020799169140435673,NO
159,183,0.03206806462352169,NO
160,231,0.021683222425350996,NO
161,51,0.998881962252882,NO
162,238,0.9981225582073943,NO
163,139,0.03156884696273629,NO
164,132,0.031197789208506948,NO
165,484,0.5159457604901214,NO
166,225,0.014222003307632718,NO
167,42,0.013681990545603567,NO
168,44,0.013681990545603567,NO
169,94,0.013506665222878182,NO
170,166,0.10727848904901686,NO
171,27,0.013782828487837783,NO
172,47,0.013681990545603567,NO
173,60,0.01360398674556201,NO
174,37,0.031610404948441716,NO
175,68,0.03125744395911279,NO
176,24,0.03186453339253384,NO
177,32,0.03173089055025807,NO
178,32,0.03173089055025807,NO
179,36,0.031610404948441716,NO
180,35,0.031610404948441716,NO
181,24,0.03186453339253384,NO
182,36,0.031610404948441716,NO
183,34,0.031610404948441716,NO
184,156,0.03142243002452018,NO
185,125,0.03211994082325224,NO
186,110,0.03110566503888519,NO
187,97,0.032803425565018286,NO
188,65,0.03138111406800582,NO
189,67,0.03125744395911279,NO
190,69,0.031701971123683795,NO
191,26,0.03173089055025807,NO
192,76,0.031200934534773038,NO
193,55,0.03153260433453513,NO
194,39,0.031610404948441716,NO
195,45,0.03150293549415816,NO
196,45,0.03150293549415816,NO
197,37,0.031610404948441716,NO
198,71,0.031200934534773038,NO
199,45,0.03150293549415816,NO
200,58,0.03145049251193837,NO
201,135,0.031197789208506948,NO
202,170,0.650361015518638,NO
203,126,0.11050328328200408,NO
204,228,0.19139346304062296,NO
205,31,0.02087933532573403,NO
206,52,0.9983391627198368,NO
207,46,0.9983711193448951,NO
208,30,0.9983565633610655,NO
209,41,0.9983443020915952,NO
210,109,0.9983225049056059,NO
211,27,0.9983565633610655,NO
212,47,0.9999325006661582,NO
213,76,0.9999318261190423,NO
214,47,0.02074075758442728,NO
215,31,0.013782828487837783,NO
216,65,0.020703059371628044,NO
217,41,0.9988854238358674,NO
218,34,0.9983501046650028,NO
219,45,0.020727669123305148,NO
220,31,0.02087933532573403,NO
221,79,0.02049752916281883,NO
222,101,0.015455362376486809,NO
223,89,0.015468307576933652,NO
224,59,0.015569861445798755,NO
225,177,0.015770095411226995,NO
226,74,0.0696496043319701,NO
227,72,0.05546137614719785,NO
228,41,0.03227949961077447,NO
229,70,0.054463626594466165,NO
230,59,0.054581161045013454,NO
231,58,0.0544043462233977,NO
232,57,0.020610335859914754,NO
233,58,0.054725161523762986,NO
234,54,0.0548645973325417,NO
235,86,0.09795173309333535,NO
236,61,0.08448747923694902,NO
237,67,0.08636837439714855,NO
238,30,0.013782828487837783,NO
239,39,0.054852022529381476,NO
240,123,0.1240521085449305,NO
241,55,0.03142797289661852,NO
242,60,0.01360398674556201,NO
243,85,0.013528998222134159,NO
244,92,0.013515079188777417,NO
245,156,0.01363771074963776,NO
246,98,0.013506665222878182,NO
247,131,0.013547048401806702,NO
248,229,0.018959687049313105,YES
249,201,0.01605600032287436,YES
250,69,0.01357342521253655,YES
251,68,0.01357342521253655,NO
252,52,0.013640160602624707,NO
253,50,0.013640160602624707,NO
254,202,0.013973343831159243,NO
255,73,0.013548439086318604,NO
256,42,0.013681990545603567,NO
257,35,0.013729527266701128,NO
258,125,0.013527956671680445,NO
259,65,0.01357342521253655,NO
260,48,0.013681990545603567,NO
261,89,0.013515079188777417,NO
262,153,0.01363771074963776,NO
263,40,0.013729527266701128,NO
264,64,0.01357342521253655,NO
265,99,0.013506665222878182,NO
266,73,0.013548439086318604,NO
267,72,0.013548439086318604,NO
268,51,0.013640160602624707,NO
269,36,0.013729527266701128,NO
270,31,0.013782828487837783,NO
271,61,0.01360398674556201,NO
272,74,0.013548439086318604,NO
273,101,0.013503746196198966,NO
274,86,0.013515079188777417,NO
275,106,0.013503746196198966,NO
276,91,0.013515079188777417,NO
277,58,0.01360398674556201,NO
278,106,0.013503746196198966,NO
279,83,0.2665028198412022,NO
280,53,0.03161782986132995,NO
281,88,0.013515079188777417,NO
282,72,0.015665438784860458,NO
283,44,0.013681990545603567,NO
284,158,0.01363771074963776,NO
285,51,0.013640160602624707,NO
286,36,0.013729527266701128,NO
287,63,0.01360398674556201,NO
288,116,0.9997718940056193,YES
289,29,0.013782828487837783,NO
290,104,0.013503746196198966,NO
291,38,0.013729527266701128,NO
292,44,0.013681990545603567,NO
293,96,0.013506665222878182,NO
294,42,0.013681990545603567,NO
