ID,Size,Predicted,Actual
0,78,0.15981393106134564,NO
1,87,1.4104944290294923E-4,NO
2,198,0.07007035974413554,NO
3,175,0.0013743643535016584,NO
4,68,1.4104944290294923E-4,NO
5,105,0.8638185511012383,NO
6,58,1.4104944290294923E-4,NO
7,196,0.11063829933783113,NO
8,87,0.9888264296734067,YES
9,132,1.4220279272280075E-4,YES
10,64,1.4104944290294923E-4,NO
11,134,1.5789650826730474E-4,YES
12,432,0.021070715977455908,NO
13,174,0.11063829933783113,NO
14,246,1.5224948799189345E-4,NO
15,107,1.4220279272280075E-4,NO
16,121,1.4220279272280075E-4,NO
17,110,1.5789650826730474E-4,NO
18,58,1.4104944290294923E-4,NO
19,37,1.4104944290294923E-4,NO
20,77,1.5661589295255806E-4,NO
21,142,1.5789650826730474E-4,NO
22,114,1.4220279272280075E-4,NO
23,59,1.4104944290294923E-4,NO
24,64,1.4104944290294923E-4,NO
25,164,1.4587122904937224E-4,NO
26,70,1.4104944290294923E-4,NO
27,32,1.4104944290294923E-4,NO
28,148,1.4220279272280075E-4,NO
29,156,1.4220279272280075E-4,NO
30,119,1.4220279272280075E-4,NO
31,118,1.4220279272280075E-4,NO
32,230,0.9999159472501319,NO
33,156,1.4220279272280075E-4,NO
34,85,1.4104944290294923E-4,NO
35,48,1.4104944290294923E-4,NO
36,263,0.001434381745799891,YES
37,594,0.9994464857491379,YES
38,39,0.0013289885957928874,YES
39,39,0.0013289885957928874,NO
40,39,0.0013289885957928874,NO
41,24,0.001341233944778612,NO
42,62,0.0013289885957928874,NO
43,77,0.0013289885957928874,YES
44,77,0.0013289885957928874,NO
45,54,0.0013289885957928874,NO
46,90,0.0060969155298255485,YES
47,58,0.0013289885957928874,NO
48,24,0.001341233944778612,NO
49,64,0.0013289885957928874,NO
50,216,0.0013743643535016584,YES
51,36,0.0013289885957928874,NO
52,36,0.0013289885957928874,NO
53,208,0.9530026250993588,NO
54,74,0.0013289885957928874,NO
55,71,0.0013289885957928874,YES
56,56,0.0013289885957928874,YES
57,44,0.0013289885957928874,YES
58,55,0.0013289885957928874,YES
59,36,0.9999185059299779,YES
60,43,0.9982915878566441,YES
61,81,1.0,YES
62,75,0.9999999997330746,YES
63,81,0.9999977000909385,YES
64,88,0.9999999999973762,YES
65,42,0.9790884352938016,YES
66,82,0.999999999999999,NO
67,55,0.8628575840208401,YES
68,48,0.8628575840208401,NO
69,72,0.8628575840208401,NO
70,113,1.0,YES
71,55,0.9999999999999848,YES
72,35,0.9999998780577697,YES
73,47,0.0013289885957928874,YES
74,101,0.004987624046352822,YES
75,109,0.001339842610782966,NO
76,28,0.001341233944778612,YES
77,54,1.5661589295255806E-4,NO
78,158,0.001339842610782966,YES
79,52,0.0013289885957928874,YES
80,53,1.5661589295255806E-4,YES
81,81,1.5661589295255806E-4,YES
82,83,1.5661589295255806E-4,YES
83,63,1.5661589295255806E-4,YES
84,48,1.5661589295255806E-4,NO
85,55,1.5661589295255806E-4,YES
86,149,0.02357874430370402,YES
87,263,0.001434381745799891,YES
88,179,0.9968378723683402,NO
89,37,1.5661589295255806E-4,NO
90,25,1.580606671428287E-4,NO
91,30,1.580606671428287E-4,YES
92,36,0.0013289885957928874,NO
93,30,1.580606671428287E-4,NO
94,27,1.580606671428287E-4,NO
95,37,1.5661589295255806E-4,NO
96,33,1.5661589295255806E-4,NO
97,31,1.580606671428287E-4,NO
98,56,1.5661589295255806E-4,NO
99,101,1.5789650826730474E-4,NO
100,139,0.001339842610782966,NO
101,85,0.0013289885957928874,NO
102,95,1.5789650826730474E-4,NO
103,60,1.5661589295255806E-4,YES
104,35,1.5661589295255806E-4,NO
105,26,1.580606671428287E-4,NO
106,69,1.5661589295255806E-4,YES
107,64,0.9988688619597009,YES
108,39,1.5661589295255806E-4,YES
109,41,1.5661589295255806E-4,NO
110,167,0.0013743643535016584,YES
111,66,0.9988688619597009,YES
112,93,0.0013289885957928874,NO
113,78,0.06791116797692885,YES
114,134,0.9990757196318462,YES
115,83,1.5661589295255806E-4,YES
116,48,1.4104944290294923E-4,YES
117,85,1.4104944290294923E-4,NO
118,43,1.4104944290294923E-4,YES
119,90,1.4104944290294923E-4,YES
120,202,1.4587122904937224E-4,NO
121,135,1.4220279272280075E-4,NO
122,30,1.4235063777394508E-4,NO
123,29,1.4235063777394508E-4,NO
