VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY,
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,172,85,43.0,2,1,43.0,170,85,42.5,0,4,2,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,105,212,61,53.0,2,1,53.0,210,61,52.5,0,4,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,216,448,216,56.0,16,6,56.0,432,216,54.0,0,8,2,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,377,794,377,99.25,40,11,99.25,754,377,94.25,0,8,2,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,253,510,251,127.5,4,2,127.5,506,251,126.5,0,4,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,193,386,193,193.0,0,0,193.0,386,193,193.0,0,2,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,514,1028,514,514.0,0,0,514.0,1028,514,514.0,0,2,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,204,408,204,204.0,0,0,204.0,408,204,204.0,0,2,1,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,144,288,144,144.0,0,0,144.0,288,144,144.0,0,2,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,196,98,98.0,0,0,98.0,196,98,98.0,0,2,1,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,181,406,178,29.0,44,9,29.0,378,178,27.0,0,14,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,154,324,75,40.5,16,5,40.5,308,75,38.5,0,8,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,393,978,209,44.45454545454545,192,48,44.45454545454545,798,209,36.27272727272727,0,22,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,278,75,46.333333333333336,14,7,46.333333333333336,264,75,44.0,0,6,3,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,533,1112,521,69.5,46,8,69.5,1070,521,66.875,0,16,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,603,1366,573,75.88888888888889,160,24,75.88888888888889,1214,573,67.44444444444444,0,18,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,296,148,148.0,0,0,148.0,296,148,148.0,0,2,1,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,368,173,61.333333333333336,20,8,61.333333333333336,348,173,58.0,0,6,2,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,316,147,52.666666666666664,20,8,52.666666666666664,296,147,49.333333333333336,0,6,2,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,1668,763,139.0,1484,688,139.0,2884,763,240.33333333333334,0,12,3,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,234,876,209,73.0,408,101,73.0,468,209,39.0,0,12,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,118,54,19.666666666666668,10,4,19.666666666666668,108,54,18.0,0,6,3,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,86,38,21.5,10,5,21.5,76,38,19.0,0,4,2,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,204,98,51.0,8,4,51.0,196,98,49.0,0,4,2,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,98,38,16.333333333333332,20,7,16.333333333333332,78,38,13.0,0,6,2,False
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,196,94,32.666666666666664,58,25,32.666666666666664,238,94,39.666666666666664,0,6,3,True
0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,188,94,94.0,0,0,94.0,188,94,94.0,0,2,1,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,144,72,72.0,0,0,72.0,144,72,72.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,84,42,42.0,0,0,42.0,84,42,42.0,0,2,1,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,112,48,18.666666666666668,16,5,18.666666666666668,96,48,16.0,0,6,2,False
0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,134,63,33.5,8,4,33.5,126,63,31.5,0,4,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,237,514,237,128.5,40,20,128.5,474,237,118.5,0,4,2,True
0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,133,278,133,46.333333333333336,12,5,46.333333333333336,266,133,44.333333333333336,0,6,2,True
