Filename,Classifier,FeatureSelection,Balancing,CostSensitive,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
BOOKKEEPER, RANDOM_FOREST, NONE, OVERSAMPLING,SENSITIVE_LEARNING,18,0,0.0,0.0,0.034441329595514616,1.0,0.0,0,0.11764705882352941,0.25882352941176473,0.3411764705882353,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.611764705882353,0.6823529411764706,0.7411764705882353,0.7647058823529411,0.8235294117647058,0.8705882352941177,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.19869838720448554,0.11764705882352941,0.25882352941176473,0.3411764705882353,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.611764705882353,0.6823529411764706,0.7411764705882353,0.7647058823529411,0.8235294117647058,0.8705882352941177,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.19869838720448554,0.23809523809523814,0.42307692307692313,0.4915254237288136,0.546875,0.5797101449275361,0.4042553191489362,0.3142857142857144,0.2500000000000001,0.20833333333333337,0.04761904761904745,0.117647058823529,0.15384615384615397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052631578947368,
BOOKKEEPER, RANDOM_FOREST, BEST_FIRST_BACKWARD, UNDERSAMPLING,NONE,1,0.20833333333333334,0.6382978723404256,0.31413612565445026,0.16136663864460976,0.6962251201098147,0.6352636127917027,0.18647293062684522,0.0851063829787234,0.1276595744680851,0.2127659574468085,0.3191489361702128,0.40425531914893614,0.5106382978723404,0.5531914893617021,0.5957446808510638,0.7021276595744681,0.7659574468085106,0.8723404255319149,0.9361702127659575,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1.0,0.5127880020480146,0.0851063829787234,0.1276595744680851,0.2127659574468085,0.3191489361702128,0.40425531914893614,0.5106382978723404,0.5531914893617021,0.5957446808510638,0.7021276595744681,0.7659574468085106,0.8723404255319149,0.9361702127659575,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1.0,0.6902233420430509,0.125,0.1499999999999999,0.2222222222222222,0.3191489361702128,0.4042553191489362,0.5106382978723404,0.5531914893617021,0.5957446808510638,0.7021276595744681,0.7659574468085106,0.8723404255319149,0.9361702127659575,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1,0.6864501679731243,
BOOKKEEPER, IBK, NONE, SMOTE,NONE,2,0.5666666666666667,0.3269230769230769,0.4146341463414634,0.4214559084763097,0.8941504178272981,0.4882340734592239,0.3715248010378747,0.21153846153846154,0.3076923076923077,0.40384615384615385,0.5,0.5769230769230769,0.6730769230769231,0.7692307692307693,0.8076923076923077,0.8461538461538461,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,0.7396123599025802,0.21153846153846154,0.3076923076923077,0.40384615384615385,0.5,0.5769230769230769,0.6730769230769231,0.7692307692307693,0.8076923076923077,0.8461538461538461,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,0.7886289351156762,0.28205128205128205,0.34782608695652173,0.4117647058823529,0.5,0.5769230769230769,0.6730769230769231,0.7692307692307693,0.8076923076923077,0.8461538461538461,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1,0.7823886639676113,
BOOKKEEPER, IBK, BEST_FIRST_FORWARD, UNDERSAMPLING,SENSITIVE_LEARNING,55,0.16666666666666666,0.5,0.25,0.16116067840205772,0.7032640949554896,0.5844636251541306,0.13438426862168237,0.15384615384615385,0.3333333333333333,0.4358974358974359,0.48717948717948717,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5384615384615384,0.6153846153846154,0.6666666666666666,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.8974358974358975,0.9487179487179487,1.0,0.4979331904885922,0.15384615384615385,0.3333333333333333,0.4358974358974359,0.48717948717948717,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5384615384615384,0.6153846153846154,0.6666666666666666,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.8974358974358975,0.9487179487179487,1.0,0.4979331904885922,0.1875,0.3421052631578948,0.42500000000000004,0.4750000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.525,0.6000000000000001,0.65,0.675,0.8250000000000001,0.7407407407407409,0.6153846153846156,0.3999999999999998,0.0,0.6072874493927125,
BOOKKEEPER, NAIVE_BAYES, NONE, OVERSAMPLING,SENSITIVE_LEARNING,5,0.0625,0.02127659574468085,0.031746031746031744,0.06878660555131143,0.9516129032258065,0.04162257495590829,-0.044302694296111444,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.14893617021276595,0.2553191489361702,0.2978723404255319,0.48936170212765956,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.851063829787234,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,0.5844430446684086,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.14893617021276595,0.2553191489361702,0.2978723404255319,0.48936170212765956,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.851063829787234,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,0.5844430446684086,0.03125,0.04999999999999993,0.0444444444444444,0.08510638297872342,0.14893617021276595,0.25531914893617014,0.2978723404255319,0.4893617021276595,0.5531914893617021,0.6382978723404256,0.7659574468085106,0.851063829787234,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1,0.5834266517357223,
BOOKKEEPER, NAIVE_BAYES, NONE, NONE,NONE,2,0.5,0.05,0.09090909090909091,0.4721724285104567,0.9925518134715026,0.09521448053558146,0.13554897108286604,0.225,0.35,0.45,0.525,0.625,0.7,0.8,0.8,0.825,0.875,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.7758145363408522,0.225,0.35,0.45,0.525,0.625,0.7,0.8,0.8,0.825,0.875,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.7929535376903798,0.2571428571428571,0.3589743589743589,0.44999999999999996,0.525,0.625,0.7,0.8,0.8,0.825,0.875,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1,0.7907894736842106,
BOOKKEEPER, IBK, NONE, NONE,NONE,18,0,0.0,0.0,0.034441329595514616,1.0,0.0,0,0.1411764705882353,0.24705882352941178,0.32941176470588235,0.4,0.4588235294117647,0.5294117647058824,0.611764705882353,0.6823529411764706,0.7529411764705882,0.7764705882352941,0.8235294117647058,0.8705882352941177,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.2263418291635022,0.1411764705882353,0.24705882352941178,0.32941176470588235,0.4,0.4588235294117647,0.5294117647058824,0.611764705882353,0.6823529411764706,0.7529411764705882,0.7764705882352941,0.8235294117647058,0.8705882352941177,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.20241454965229774,0.2857142857142857,0.40384615384615385,0.47457627118644063,0.53125,0.5652173913043478,0.4042553191489362,0.3142857142857144,0.2500000000000001,0.2499999999999999,0.09523809523809534,0.117647058823529,0.15384615384615397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052631578947368,
BOOKKEEPER, IBK, NONE, OVERSAMPLING,NONE,7,0.3,0.375,0.3333333333333333,0.2729251293966461,0.883678756476684,0.5310136157337367,0.25766886687462776,0.225,0.325,0.425,0.55,0.575,0.7,0.775,0.85,0.875,0.875,0.925,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.7244045286914558,0.225,0.325,0.425,0.55,0.575,0.7,0.775,0.85,0.875,0.875,0.925,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.7889724310776942,0.2571428571428571,0.33333333333333337,0.42500000000000004,0.55,0.575,0.7,0.775,0.85,0.875,0.875,0.925,0.925,0.95,0.975,1.0,1.0,1.0,1.0,1,0.7868421052631579,
BOOKKEEPER, NAIVE_BAYES, NONE, UNDERSAMPLING,NONE,1,0.5714285714285714,0.15384615384615385,0.24242424242424243,0.4894780705912092,0.9793229055067495,0.266063689466742,0.2513227470016531,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.3269230769230769,0.4423076923076923,0.5192307692307693,0.6730769230769231,0.75,0.7884615384615384,0.8269230769230769,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,0.5341629725460221,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.3269230769230769,0.4423076923076923,0.5192307692307693,0.6730769230769231,0.75,0.7884615384615384,0.8269230769230769,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,0.6788430374831249,0.20512820512820518,0.17391304347826086,0.196078431372549,0.23076923076923084,0.32692307692307687,0.4423076923076923,0.5192307692307693,0.6730769230769231,0.75,0.7884615384615384,0.8269230769230769,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9767441860465116,1.0,1.0,1.0,1,0.6751012145748988,
BOOKKEEPER, RANDOM_FOREST, NONE, SMOTE,NONE,0,0.6538461538461539,0.3269230769230769,0.4358974358974359,0.5922050153636086,0.8450824941075633,0.48965148335596426,0.4122189811382634,0.28846153846153844,0.38461538461538464,0.5,0.5961538461538461,0.6730769230769231,0.75,0.75,0.7884615384615384,0.8461538461538461,0.8653846153846154,0.9423076923076923,0.9423076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8071374826994695,0.28846153846153844,0.38461538461538464,0.5,0.5961538461538461,0.6730769230769231,0.75,0.75,0.7884615384615384,0.8461538461538461,0.8653846153846154,0.9423076923076923,0.9423076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.814897266775043,0.3846153846153846,0.4347826086956522,0.5098039215686274,0.5961538461538461,0.6730769230769231,0.75,0.75,0.7884615384615384,0.8461538461538461,0.8653846153846154,0.9423076923076923,0.9423076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8066801619433198,
BOOKKEEPER, IBK, BEST_FIRST_BACKWARD, UNDERSAMPLING,NONE,5,0,0.0,0.0,0.034441329595514616,1.0,0.0,0,0.18823529411764706,0.24705882352941178,0.3058823529411765,0.4,0.4588235294117647,0.5176470588235295,0.611764705882353,0.6705882352941176,0.7411764705882353,0.7764705882352941,0.8235294117647058,0.8588235294117647,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.2153458209001621,0.18823529411764706,0.24705882352941178,0.3058823529411765,0.4,0.4588235294117647,0.5176470588235295,0.611764705882353,0.6705882352941176,0.7411764705882353,0.7764705882352941,0.8235294117647058,0.8588235294117647,0.8941176470588236,0.9294117647058824,0.9647058823529412,0.9882352941176471,1.0,1.0,1.0,0.19640187413148927,0.38095238095238093,0.40384615384615385,0.44067796610169496,0.53125,0.5652173913043478,0.38297872340425543,0.3142857142857144,0.2142857142857142,0.20833333333333337,0.09523809523809534,0.117647058823529,0.07692307692307665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040247678018576,
BOOKKEEPER, NAIVE_BAYES, NONE, NONE,SENSITIVE_LEARNING,0,0.6666666666666666,0.1,0.17391304347826086,0.6145966709346992,0.9948186528497409,0.18173213440605773,0.23470219882172866,0.125,0.225,0.375,0.4,0.425,0.55,0.6,0.675,0.75,0.85,0.9,0.9,0.925,0.95,1.0,1.0,1.0,1.0,1.0,0.7196645459803355,0.125,0.225,0.375,0.4,0.425,0.55,0.6,0.675,0.75,0.85,0.9,0.9,0.925,0.95,1.0,1.0,1.0,1.0,1.0,0.7196645459803355,0.1428571428571429,0.23076923076923073,0.375,0.4,0.42500000000000004,0.55,0.6,0.675,0.75,0.85,0.9,0.9,0.925,0.95,1.0,1.0,1.0,1.0,1,0.718421052631579,
