Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
STORM_RANDOM_FOREST_NONE_OVERSAMPLING_SENSITIVE_LEARNING_2.csv,0,0.6666666666666666,0.011834319526627219,0.023255813953488372,0.6353246753246754,0.9971910112359551,0.02339104221918395,0.05594169220943839,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.4642857142857143,0.5714285714285714,0.6488095238095238,0.6964285714285714,0.7619047619047619,0.8154761904761905,0.8452380952380952,0.8988095238095238,0.9285714285714286,0.9523809523809523,0.9702380952380952,0.9940476190476191,1.0,1.0,1.0,1.0,0.2395851142389093,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.4642857142857143,0.5714285714285714,0.6488095238095238,0.6964285714285714,0.7619047619047619,0.8154761904761905,0.8452380952380952,0.8988095238095238,0.9285714285714286,0.9523809523809523,0.9702380952380952,0.9940476190476191,1.0,1.0,1.0,1.0,0.2395851142389093,0.3168316831683168,0.39669421487603307,0.48120300751879697,0.5454545454545454,0.6357615894039734,0.596638655462185,0.423076923076923,0.30909090909090897,0.24390243902439024,0.13333333333333341,0.2272727272727274,0.14285714285714357,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.7581453634085213,
STORM_NAIVE_BAYES_BEST_FIRST_FORWARD_SMOTE_SENSITIVE_LEARNING_16.csv,6,0.7878787878787878,0.0771513353115727,0.14054054054054055,0.7320943761199473,0.9956167814652473,0.14320553146087653,0.21313781818710334,0.06547619047619048,0.0744047619047619,0.0744047619047619,0.0744047619047619,0.08333333333333333,0.13392857142857142,0.22916666666666666,0.3125,0.36607142857142855,0.45535714285714285,0.5267857142857143,0.5714285714285714,0.6339285714285714,0.6875,0.7589285714285714,0.8303571428571429,0.8988095238095238,0.9553571428571429,1.0,0.05939653540663115,0.06547619047619048,0.0744047619047619,0.0744047619047619,0.0744047619047619,0.08333333333333333,0.13392857142857142,0.22916666666666666,0.3125,0.36607142857142855,0.45535714285714285,0.5267857142857143,0.5714285714285714,0.6339285714285714,0.6875,0.7589285714285714,0.8303571428571429,0.8988095238095238,0.9553571428571429,1.0,0.05939653540663115,0.0982142857142857,0.0968992248062015,0.0874125874125874,0.08143322475570025,0.08695652173913049,0.13595166163141992,0.22916666666666663,0.3125,0,0,0,0,0,0,0,0,0,0,0.0,0.45958646616541354,
STORM_RANDOM_FOREST_BEST_FIRST_FORWARD_OVERSAMPLING_SENSITIVE_LEARNING_4.csv,21,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,
STORM_RANDOM_FOREST_NONE_OVERSAMPLING_NONE_13.csv,11,0.09807355516637478,0.6511627906976745,0.1704718417047184,0.0895855562399718,0.7276654110710779,0.6736612066087273,0.16010534815958727,0.4883720930232558,0.5930232558139535,0.686046511627907,0.7209302325581395,0.7790697674418605,0.813953488372093,0.8372093023255814,0.872093023255814,0.872093023255814,0.8953488372093024,0.9186046511627907,0.9534883720930233,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9883720930232558,1.0,1.0,0.5385556915544676,0.4883720930232558,0.5930232558139535,0.686046511627907,0.7209302325581395,0.7790697674418605,0.813953488372093,0.8372093023255814,0.872093023255814,0.872093023255814,0.8953488372093024,0.9186046511627907,0.9534883720930233,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9883720930232558,1.0,1.0,0.8567931456548348,0.4883720930232558,0.5930232558139535,0.686046511627907,0.7209302325581395,0.7790697674418605,0.813953488372093,0.8372093023255814,0.872093023255814,0.872093023255814,0.8953488372093024,0.9186046511627907,0.9534883720930233,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9651162790697675,0.9883720930232558,1.0,1,0.8567931456548348,
STORM_IBK_NONE_SMOTE_SENSITIVE_LEARNING_9.csv,16,0.08450704225352113,0.20224719101123595,0.11920529801324503,0.08861032179969841,0.6736401673640167,0.3110944125382427,-0.09012186780104856,0.15819209039548024,0.21468926553672316,0.2598870056497175,0.3615819209039548,0.480225988700565,0.536723163841808,0.5932203389830508,0.6666666666666666,0.711864406779661,0.7966101694915254,0.8361581920903954,0.8926553672316384,0.9322033898305084,0.9661016949152542,0.9943502824858758,1.0,1.0,1.0,1.0,0.35552370727918886,0.15819209039548024,0.21468926553672316,0.2598870056497175,0.3615819209039548,0.480225988700565,0.536723163841808,0.5932203389830508,0.6666666666666666,0.711864406779661,0.7966101694915254,0.8361581920903954,0.8926553672316384,0.9322033898305084,0.9661016949152542,0.9943502824858758,1.0,1.0,1.0,1.0,0.35552370727918886,0.20895522388059695,0.24675324675324684,0.2738095238095237,0.367816091954023,0.480225988700565,0.536723163841808,0.5932203389830508,0.6666666666666666,0.7078651685393258,0.7279411764705881,0.5522388059701491,0.487179487179487,0.34999999999999953,0.222222222222222,0.3333333333333355,0.0,0.0,0.0,0.0,0.7053226286054118,
STORM_IBK_BEST_FIRST_BACKWARD_UNDERSAMPLING_NONE_4.csv,21,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,
STORM_IBK_BEST_FIRST_FORWARD_SMOTE_SENSITIVE_LEARNING_8.csv,48,0.15363128491620112,0.632183908045977,0.24719101123595505,0.15118569435869972,0.49457881567973316,0.5549789000816772,0.08441829607555038,0.14450867052023122,0.24277456647398843,0.2774566473988439,0.32947976878612717,0.42196531791907516,0.47398843930635837,0.5260115606936416,0.5664739884393064,0.6011560693641619,0.630057803468208,0.6820809248554913,0.7572254335260116,0.861271676300578,0.9075144508670521,0.9884393063583815,1.0,1.0,1.0,1.0,0.2311903918271759,0.14450867052023122,0.24277456647398843,0.2774566473988439,0.32947976878612717,0.42196531791907516,0.47398843930635837,0.5260115606936416,0.5664739884393064,0.6011560693641619,0.630057803468208,0.6820809248554913,0.7572254335260116,0.861271676300578,0.9075144508670521,0.9884393063583815,1.0,1.0,1.0,1.0,0.2311903918271759,0.18939393939393934,0.2763157894736842,0.2926829268292682,0.33529411764705885,0.4219653179190752,0.47398843930635837,0.5260115606936416,0.5664739884393064,0.5977011494252873,0.5486111111111109,0.16417910447761197,0,0,0,0.0,0.0,0.0,0.0,0.0,0.653179190751445,
STORM_IBK_BEST_FIRST_FORWARD_UNDERSAMPLING_SENSITIVE_LEARNING_5.csv,0,0.53125,0.45454545454545453,0.4899135446685879,0.5041251556662516,0.8782467532467533,0.5990477245044845,0.3521428140489826,0.2903225806451613,0.34946236559139787,0.3817204301075269,0.40860215053763443,0.42473118279569894,0.44086021505376344,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.4838709677419355,0.5752688172043011,0.7043010752688172,0.7903225806451613,0.8655913978494624,0.9247311827956989,0.978494623655914,0.9946236559139785,1.0,0.20380710517461992,0.2903225806451613,0.34946236559139787,0.3817204301075269,0.40860215053763443,0.42473118279569894,0.44086021505376344,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,0.4838709677419355,0.5752688172043011,0.7043010752688172,0.7903225806451613,0.8655913978494624,0.9247311827956989,0.978494623655914,0.9946236559139785,1.0,0.20380710517461992,0.3829787234042553,0.40372670807453415,0.40804597701149425,0.419889502762431,0.4270270270270271,0.4408602150537635,0.4516129032258065,0.4516129032258065,0.44919786096256686,0.03738317757009346,0,0,0,0,0,0,0,0,0.0,0.601018675721562,
STORM_IBK_BEST_FIRST_FORWARD_OVERSAMPLING_NONE_11.csv,0,0.5482233502538071,0.35526315789473684,0.4311377245508982,0.4728773048294608,0.6538981535955108,0.5131254147312542,0.3313494027415704,0.25742574257425743,0.3102310231023102,0.37293729372937295,0.4521452145214521,0.5214521452145214,0.5610561056105611,0.5841584158415841,0.7821782178217822,0.8250825082508251,0.8712871287128713,0.9108910891089109,0.9405940594059405,0.966996699669967,0.9867986798679867,0.9966996699669967,1.0,1.0,1.0,1.0,0.28185413681111166,0.25742574257425743,0.3102310231023102,0.37293729372937295,0.4521452145214521,0.5214521452145214,0.5610561056105611,0.5841584158415841,0.7821782178217822,0.8250825082508251,0.8712871287128713,0.9108910891089109,0.9405940594059405,0.966996699669967,0.9867986798679867,0.9966996699669967,1.0,1.0,1.0,1.0,0.42871496742784754,0.3406113537117904,0.3629343629343629,0.40501792114695345,0.4675767918088737,0.5266666666666666,0.5610561056105611,0.5841584158415841,0.7821782178217822,0.79296875,0.6747967479674798,0.6000000000000003,0.5476190476190474,0.5000000000000008,0.5,0.5,0.0,0.0,0.0,0.0,0.7547333680736494,
STORM_NAIVE_BAYES_BEST_FIRST_BACKWARD_OVERSAMPLING_NONE_8.csv,4,0.375,0.05172413793103448,0.09090909090909091,0.15505053948047196,0.8630132390018501,0.09829940915191852,0.09954296699980683,0.09248554913294797,0.20809248554913296,0.27167630057803466,0.3930635838150289,0.4797687861271676,0.5375722543352601,0.6011560693641619,0.653179190751445,0.7167630057803468,0.7861271676300579,0.8323699421965318,0.8901734104046243,0.930635838150289,0.9653179190751445,0.9942196531791907,1.0,1.0,1.0,1.0,0.36111762202629805,0.09248554913294797,0.20809248554913296,0.27167630057803466,0.3930635838150289,0.4797687861271676,0.5375722543352601,0.6011560693641619,0.653179190751445,0.7167630057803468,0.7861271676300579,0.8323699421965318,0.8901734104046243,0.930635838150289,0.9653179190751445,0.9942196531791907,1.0,1.0,1.0,1.0,0.353160238467589,0.1212121212121211,0.23684210526315785,0.28658536585365857,0.4,0.47976878612716756,0.5375722543352601,0.6011560693641619,0.653179190751445,0.7126436781609196,0.7361111111111112,0.5522388059701493,0.4871794871794871,0.3500000000000001,0.222222222222222,0.33333333333332904,0.0,0.0,0.0,0.0,0.7027684818983876,
STORM_RANDOM_FOREST_NONE_SMOTE_SENSITIVE_LEARNING_14.csv,0,0.03726169844020797,0.7413793103448276,0.07095709570957096,0.03677615753532691,0.3683911313246162,0.4922055095786117,0.04008414823490671,0.3793103448275862,0.43103448275862066,0.4827586206896552,0.5517241379310345,0.6551724137931034,0.6896551724137931,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.8793103448275862,0.9655172413793104,0.9827586206896551,1.0,1.0,1.0,0.7450090744101633,0.3793103448275862,0.43103448275862066,0.4827586206896552,0.5517241379310345,0.6551724137931034,0.6896551724137931,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.8793103448275862,0.9655172413793104,0.9827586206896551,1.0,1.0,1.0,0.7450090744101633,0.3793103448275862,0.43103448275862066,0.48275862068965525,0.5517241379310345,0.6551724137931034,0.6896551724137931,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.8793103448275862,0.9655172413793104,0.9827586206896551,1.0,1.0,1,0.7450090744101633,
STORM_NAIVE_BAYES_BEST_FIRST_BACKWARD_NONE_NONE_14.csv,3,0.10256410256410256,0.06896551724137931,0.08247422680412371,0.09697708787506115,0.9640567720687697,0.1288634749785103,0.0595176461320445,0.10344827586206896,0.22413793103448276,0.4827586206896552,0.6206896551724138,0.7068965517241379,0.7241379310344828,0.7413793103448276,0.8620689655172413,0.8620689655172413,0.9137931034482759,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39110707803992745,0.10344827586206896,0.22413793103448276,0.4827586206896552,0.6206896551724138,0.7068965517241379,0.7241379310344828,0.7413793103448276,0.8620689655172413,0.8620689655172413,0.9137931034482759,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8003629764065336,0.10344827586206895,0.22413793103448276,0.48275862068965525,0.6206896551724138,0.7068965517241379,0.7241379310344828,0.7413793103448276,0.8620689655172413,0.8620689655172413,0.9137931034482759,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8003629764065336,
STORM_NAIVE_BAYES_BEST_FIRST_BACKWARD_UNDERSAMPLING_NONE_7.csv,1,0.23026315789473684,0.39106145251396646,0.2898550724637681,0.25542519801827723,0.6069684646018323,0.5260863931394376,0.1578275573813573,0.15168539325842698,0.2247191011235955,0.3146067415730337,0.42134831460674155,0.5056179775280899,0.5730337078651685,0.6348314606741573,0.6853932584269663,0.7078651685393258,0.7921348314606742,0.8202247191011236,0.8820224719101124,0.9157303370786517,0.9662921348314607,0.9662921348314607,0.9662921348314607,0.9662921348314607,0.9831460674157303,1.0,0.21099386815876506,0.15168539325842698,0.2247191011235955,0.3146067415730337,0.42134831460674155,0.5056179775280899,0.5730337078651685,0.6348314606741573,0.6853932584269663,0.7078651685393258,0.7921348314606742,0.8202247191011236,0.8820224719101124,0.9157303370786517,0.9662921348314607,0.9662921348314607,0.9662921348314607,0.9662921348314607,0.9831460674157303,1.0,0.3365874562872995,0.20000000000000007,0.25806451612903225,0.33333333333333337,0.4285714285714285,0.5056179775280899,0.5730337078651685,0.6348314606741573,0.6853932584269663,0.7039106145251397,0.7142857142857144,0.5000000000000002,0.43589743589743624,0.20000000000000062,0.2222222222222232,0,0,0,0,0.0,0.7093435836782969,
STORM_NAIVE_BAYES_BEST_FIRST_BACKWARD_NONE_NONE_13.csv,0,0.45689655172413796,0.6162790697674418,0.5247524752475248,0.4205299614908675,0.9581081449939944,0.7515878982708111,0.5032528634940875,0.5930232558139535,0.6162790697674418,0.627906976744186,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.8255813953488372,0.8488372093023255,0.8604651162790697,0.9186046511627907,0.9418604651162791,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,0.6607588739290086,0.5930232558139535,0.6162790697674418,0.627906976744186,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.8255813953488372,0.8488372093023255,0.8604651162790697,0.9186046511627907,0.9418604651162791,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,0.8219094247246023,0.5930232558139535,0.6162790697674418,0.627906976744186,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.8255813953488372,0.8488372093023255,0.8604651162790697,0.9186046511627907,0.9418604651162791,0.9883720930232558,1.0,1.0,1.0,1.0,1,0.8219094247246023,
STORM_NAIVE_BAYES_BEST_FIRST_FORWARD_SMOTE_SENSITIVE_LEARNING_10.csv,0,1.0,0.5637065637065637,0.7209876543209877,0.9253740726769774,1.0,0.7209876543209877,0.7174311498028607,0.5271317829457365,0.5697674418604651,0.6046511627906976,0.6356589147286822,0.6821705426356589,0.7364341085271318,0.7829457364341085,0.810077519379845,0.8372093023255814,0.8604651162790697,0.8953488372093024,0.9186046511627907,0.9457364341085271,0.9728682170542635,0.9922480620155039,1.0,1.0,1.0,1.0,0.4839149201590309,0.5271317829457365,0.5697674418604651,0.6046511627906976,0.6356589147286822,0.6821705426356589,0.7364341085271318,0.7829457364341085,0.810077519379845,0.8372093023255814,0.8604651162790697,0.8953488372093024,0.9186046511627907,0.9457364341085271,0.9728682170542635,0.9922480620155039,1.0,1.0,1.0,1.0,0.4839149201590309,0.7010309278350516,0.6651583710407241,0.6499999999999999,0.653386454183267,0.6848249027237354,0.7364341085271318,0.7829457364341085,0.810077519379845,0.833976833976834,0.7299270072992701,0.6216216216216217,0.49999999999999967,0.37500000000000044,0.19999999999999774,0.25,0.0,0.0,0.0,0.0,0.8300693594451245,
