ID,Size,Predicted,Actual
0,215,7.90170072649263E-5,NO
1,271,3.0478907460364805E-4,YES
2,458,0.5747382151375994,YES
3,137,2.973741611955949E-5,YES
4,357,0.020353403504253357,YES
5,1242,1.0,YES
6,51,2.609085897909495E-5,NO
7,154,1.540378127392443E-4,YES
8,31,2.851093227261487E-5,NO
9,928,1.0,NO
10,180,4.8620661464727886E-5,NO
11,260,0.010469733115544728,YES
12,551,0.9999821235722918,YES
13,40,2.609085897909495E-5,NO
14,361,0.03705495615330535,YES
15,388,0.33425543303251654,YES
16,51,8.855676874355964E-5,NO
17,577,0.999999672215274,NO
18,32,2.851093227261487E-5,NO
19,66,2.4642080366038892E-5,NO
20,188,0.4005512715426395,YES
21,582,0.9999996261878888,NO
22,158,1.668099779948414E-4,YES
23,50,1.282211031644827E-4,NO
24,27,2.851093227261487E-5,NO
25,928,1.0,YES
26,60,2.4642080366038892E-5,NO
27,62,1.2110190203151589E-4,NO
28,87,1.1875885159463665E-4,NO
29,52,1.282211031644827E-4,NO
30,268,0.9842547631719226,NO
31,163,3.998866353477247E-5,NO
32,109,8.749336725855595E-5,NO
33,147,3.3944095774303174E-5,NO
34,58,1.2110190203151589E-4,NO
35,44,2.609085897909495E-5,NO
36,106,5.83660602609024E-4,NO
37,139,2.973741611955949E-5,NO
38,326,0.01927408608343652,NO
39,648,0.9999999999999976,NO
40,778,1.0,YES
41,314,0.09816168482212477,YES
42,55,2.4642080366038892E-5,NO
43,191,2.6953772236485E-4,NO
44,90,1.0249564164416497E-4,NO
45,273,0.9843860701168664,NO
46,137,0.0017278478617842761,NO
47,79,0.0014143333800355291,NO
48,82,1.1804649233215843E-4,NO
49,147,0.025680791729137085,NO
50,422,0.9999999999915139,NO
51,978,1.0,YES
52,467,0.9999999992830509,YES
53,189,0.002268018170463447,NO
54,153,0.001072597524112068,NO
55,84,2.4165266224746258E-5,YES
56,182,0.034341427568115215,NO
57,358,1.0,NO
58,126,0.0019281722838493647,NO
59,106,1.120790244876938E-4,NO
60,109,1.104018905971533E-4,NO
61,85,2.4165266224746258E-5,NO
62,236,0.011458863593691516,NO
63,314,0.014209067692295446,YES
64,694,0.9999999999828955,YES
65,27,2.851093227261487E-5,NO
66,89,1.1875885159463665E-4,NO
67,301,0.9994051665055834,YES
68,153,0.023842802437892597,NO
69,92,0.0016566364508015397,NO
70,466,0.9983869872664971,NO
71,93,0.0016566364508015397,NO
72,244,0.09181107891104008,NO
73,192,0.004633229523037934,NO
74,250,0.1698035035980663,YES
75,109,3.7760732078729995E-4,NO
76,601,1.0,NO
77,565,1.0,YES
78,69,1.0680101007207631E-4,NO
79,77,1.3326753899586683E-4,NO
80,94,3.1837271228169503E-4,NO
81,337,0.9999999999996002,NO
82,214,0.9739348116810683,NO
83,79,1.6893967281294013E-4,NO
84,25,9.246923401562136E-5,NO
85,84,1.7892494629522803E-4,NO
86,34,9.322316893675076E-5,NO
87,33,9.322316893675076E-5,NO
88,104,5.24001339729204E-4,NO
89,172,0.10344182369494628,NO
90,70,1.3326753899586683E-4,NO
91,140,0.005837211600355041,NO
92,154,0.02581293375536857,YES
93,248,5.079053970181595E-4,NO
94,275,0.0012407093880375227,YES
95,176,2.3892065378061647E-4,NO
96,624,0.9999999999999798,YES
97,91,1.1875885159463665E-4,YES
98,58,2.4642080366038892E-5,YES
99,132,1.4613968347512626E-4,NO
100,4088,1.0,NO
101,558,0.9997488037728326,NO
102,727,0.9999999999997443,YES
103,150,1.668099779948414E-4,YES
104,503,0.9999999999999988,YES
105,325,0.999999808861075,NO
106,273,0.9997431776022604,YES
107,136,0.006792816951845969,NO
108,56,9.662018028132927E-5,NO
109,74,0.001221729106069301,NO
110,357,0.9999999999766638,YES
111,174,3.998866353477247E-5,NO
112,148,3.3944095774303174E-5,NO
113,92,2.4165266224746258E-5,NO
114,45,1.093860351104647E-4,NO
115,168,0.020901339162722164,NO
116,77,2.4020300440846643E-5,NO
117,664,0.9999977294691749,YES
118,88,7.90147756349388E-5,NO
119,260,0.045236677835931535,YES
120,54,2.4642080366038892E-5,NO
121,48,9.097993623810406E-5,NO
122,140,5.832691029697421E-4,NO
123,152,0.0012049817382132591,NO
124,39,2.609085897909495E-5,NO
125,131,0.002972766006809033,NO
126,47,2.609085897909495E-5,NO
127,129,6.338025211655824E-4,NO
128,43,2.609085897909495E-5,NO
129,243,0.06340204515700235,NO
130,62,1.0259055317795431E-4,NO
131,45,8.855676874355964E-5,NO
132,94,3.1837271228169503E-4,YES
133,72,2.4020300440846643E-5,NO
134,42,2.609085897909495E-5,NO
135,48,2.609085897909495E-5,NO
