ID,Size,Predicted,Actual
0,111,0.3,YES
1,22,0.008714849201024484,YES
2,75,0.26,NO
3,131,0.24,YES
4,74,0.35,NO
5,84,0.36,NO
6,70,0.6045337763012182,NO
7,57,0.2453817515266268,NO
8,70,0.6040105477709702,NO
9,59,0.35378571428571426,NO
10,88,0.7633333333333333,NO
11,40,0.06270027273108283,NO
12,99,0.23,NO
13,187,0.27,NO
14,196,0.19,NO
15,192,0.23,NO
16,97,0.7679487179487179,NO
17,98,0.13,NO
18,96,0.11,NO
19,173,0.32,NO
20,141,0.26,NO
21,142,0.12,NO
22,188,0.48,NO
23,90,0.7633333333333333,NO
24,110,0.19,NO
25,62,0.01384575971867513,NO
26,61,0.21273852087684875,NO
27,120,0.37,NO
28,116,0.64,NO
29,58,0.0,NO
30,74,0.06333333333333332,NO
31,113,0.27,NO
32,48,0.22,NO
33,77,0.25,NO
34,65,0.339252404785202,NO
35,74,0.58,NO
36,83,0.58,NO
37,128,0.24,NO
38,72,0.37,NO
39,76,0.45,NO
40,69,0.5040376827896513,NO
41,83,0.44,NO
42,65,0.395,NO
43,88,0.7633333333333333,NO
44,40,0.06270027273108283,NO
45,86,0.38,NO
46,89,0.35,NO
47,49,0.37406218444972367,NO
48,102,0.5139874563205447,NO
49,94,0.7542028985507245,NO
50,72,0.9130813953488373,NO
51,60,0.26,NO
52,76,0.51,NO
53,92,0.26,NO
54,96,0.24,NO
55,70,0.05,NO
56,86,0.22,NO
57,101,0.5,NO
58,169,0.3,NO
59,115,0.34,NO
60,153,0.42,NO
61,58,0.18100000000000002,NO
62,47,0.35,NO
63,49,0.29,NO
64,58,0.18100000000000002,NO
65,70,0.1825,NO
66,141,0.83,NO
67,93,0.43,NO
68,273,0.44,NO
69,96,0.27,NO
70,50,0.24,NO
71,241,0.39,NO
72,195,0.1,NO
73,131,0.78,NO
74,170,0.39,YES
75,161,0.11,NO
76,102,0.3,NO
77,150,0.1,NO
78,65,0.395,NO
79,88,0.7633333333333333,NO
80,40,0.06270027273108283,NO
81,57,0.2453817515266268,NO
82,39,0.24893968172188996,NO
83,85,0.42,NO
84,93,0.33,NO
85,87,0.37,NO
86,81,0.47,NO
87,95,0.03,NO
88,66,0.02,NO
89,94,0.03,NO
90,76,0.7483333333333333,NO
91,116,0.44,NO
92,56,0.27648935457662055,NO
93,48,0.2672312287323648,NO
94,71,0.49,NO
95,45,0.0707583227316538,NO
96,45,0.0707583227316538,NO
97,30,0.07020936198723321,NO
98,74,0.21,NO
99,299,0.42,YES
100,82,0.29,YES
101,197,0.28,NO
102,173,0.33,NO
103,84,0.2,NO
104,75,0.09,YES
105,65,0.16,NO
106,96,0.31,NO
107,193,0.47,NO
108,98,0.24,NO
109,88,0.56,NO
110,67,0.095,NO
111,92,0.5309005376344086,NO
112,56,0.25,NO
113,101,0.23,YES
114,136,0.45,NO
115,105,0.15,NO
116,377,0.51,NO
117,174,0.49,NO
118,244,0.8,NO
119,101,0.505,YES
120,113,0.41,NO
121,110,0.29223611225376267,NO
122,58,0.08926374629320286,NO
123,37,0.23915333672884162,NO
124,77,0.6483333333333333,NO
125,142,0.78,NO
126,118,0.44,NO
127,80,0.33333333333333337,NO
128,59,0.0,NO
129,69,0.5040376827896513,NO
130,95,0.7651851851851852,NO
131,97,0.7679487179487179,NO
132,82,0.29,NO
133,67,0.38,NO
134,110,0.08,NO
135,103,0.16,NO
136,111,0.17,NO
137,82,0.65,NO
138,56,0.28,YES
139,73,0.41,NO
140,100,0.43,NO
141,70,0.6040105477709702,YES
142,32,0.34195386853056225,NO
143,148,0.5203696515023344,NO
144,156,0.0,NO
145,119,0.2553108736407341,YES
146,116,0.5639159451144443,NO
147,73,0.795,NO
148,84,0.38,NO
149,122,0.13,NO
150,191,0.26,NO
151,170,0.27,NO
152,153,0.28,NO
153,78,0.23,NO
154,84,0.54,NO
155,140,0.69,NO
156,127,0.593,NO
157,30,0.01583333333333333,NO
158,80,0.12428571428571429,NO
159,45,0.21,NO
160,63,0.04,NO
161,141,0.64,NO
162,81,0.62,NO
163,45,0.2525,NO
164,63,0.04,NO
165,190,0.42,NO
166,74,0.05,NO
167,47,0.29,NO
168,65,0.05,NO
169,253,0.51,NO
170,32,0.0675,NO
171,61,0.11686795175242173,NO
172,86,0.2,NO
173,93,0.4,NO
174,157,0.18407407407407408,NO
175,99,0.3559897411956236,NO
176,132,0.37521739130434784,NO
177,212,0.28,NO
178,201,0.8391666666666666,NO
179,62,0.33711904761904765,NO
180,68,0.21008328682191887,NO
181,52,0.2432599239346407,NO
182,50,0.3295459557187558,NO
183,321,0.19,NO
184,79,0.17,NO
185,42,0.10131713337056358,NO
186,35,0.20610139103560607,NO
187,125,0.5134220580756512,NO
188,65,0.31916666666666665,NO
189,48,0.17,NO
190,89,0.8742857142857143,NO
191,314,0.33,NO
192,40,0.01,NO
193,64,0.27306696258290786,NO
194,58,0.18,NO
195,99,0.04342133029247508,NO
196,73,0.03272248355918203,NO
197,72,0.060692079760658865,NO
198,36,0.18,NO
199,51,0.01,NO
200,36,0.24279942272285715,NO
201,31,0.06680311026437286,NO
202,61,0.5033333333333334,NO
203,74,0.30523188052194034,NO
204,101,0.6211666666666666,NO
205,86,0.48794842731260135,NO
206,106,0.4569522101772443,NO
207,91,0.610095443344088,NO
208,58,0.3087857142857143,NO
209,106,0.82,NO
210,83,0.4120722550743849,NO
211,53,0.07974671676603919,NO
212,88,0.7633333333333333,NO
213,72,0.060692079760658865,NO
214,241,0.61,NO
215,106,0.47,NO
216,44,0.08638278615550181,NO
217,158,0.11583333333333334,NO
218,51,0.01,NO
219,36,0.24279942272285715,NO
220,226,0.13,NO
221,64,0.03,NO
222,127,0.006666666666666666,NO
223,67,0.01,NO
224,104,0.0175,NO
225,213,0.66,NO
226,35,0.0,NO
227,105,0.02,NO
228,117,0.0,NO
229,63,0.4103974995165541,NO
230,117,0.45516666666666666,NO
231,29,0.13535211419072368,NO
232,104,0.5960430683037589,NO
233,38,0.12973799761191976,NO
234,44,0.08638278615550181,NO
235,96,0.017049863842347125,NO
236,42,0.01,NO
237,48,0.2672312287323648,NO
238,62,0.0,NO
239,42,0.18,NO
240,99,0.49,NO
241,87,0.46,YES
242,99,0.48,YES
243,102,0.46,YES
244,62,0.38,NO
245,134,0.34,YES
246,64,0.21,NO
247,55,0.14333333333333334,YES
248,69,0.0,NO
249,43,0.84,NO
250,91,0.7164999999999999,NO
251,42,0.985,NO
252,63,0.20666666666666664,NO
253,43,0.84,NO
254,80,0.2942857142857143,NO
255,63,0.0,NO
256,85,0.6843333333333333,NO
257,141,0.37892857142857145,YES
258,54,0.11,NO
259,35,0.20610139103560607,NO
260,47,0.37491000752717696,NO
261,146,0.28,NO
262,111,0.38,NO
263,28,0.14684308806845955,NO
264,74,0.18,NO
265,78,0.19,NO
266,48,0.4428809523809524,NO
267,41,0.47,NO
268,46,0.61,NO
269,166,0.22,NO
270,262,0.15,NO
271,256,0.13,NO
272,28,0.1543558095510087,NO
273,44,0.19,NO
274,28,0.1335,NO
275,33,0.29,NO
276,30,0.07020936198723321,NO
277,27,0.0,NO
278,37,0.05,NO
279,33,0.08886638834124878,NO
280,31,0.06680311026437286,NO
281,56,0.27648935457662055,NO
282,101,0.07,NO
283,34,0.54,NO
284,133,0.19,NO
285,84,0.2,NO
286,74,0.34,NO
287,95,0.18102554943450375,NO
288,60,0.3175075233191304,NO
289,35,0.23,NO
290,26,0.06141551166456258,NO
291,68,0.21008328682191887,NO
292,64,0.5458333333333334,NO
293,39,0.24893968172188996,NO
294,41,0.21710430118381885,NO
295,159,0.16,NO
296,66,0.5308333333333334,NO
297,86,0.4,NO
298,85,0.26,NO
299,117,0.7564610438017401,NO
300,127,0.75,NO
301,48,0.2672312287323648,NO
302,101,0.26545454545454544,NO
303,43,0.36827529705696693,NO
304,90,0.10838732139942932,NO
305,239,0.33,NO
306,189,0.49,NO
307,30,0.07020936198723321,NO
308,29,0.13535211419072368,NO
309,103,0.23,YES
310,438,0.82,NO
311,156,0.02,NO
312,165,0.08,NO
313,50,0.3295459557187558,NO
314,89,0.4748736897625573,NO
315,40,0.06270027273108283,NO
316,49,0.37406218444972367,NO
317,271,0.47,NO
318,40,0.06270027273108283,NO
319,171,0.4529057357101033,NO
320,40,0.06270027273108283,NO
321,32,0.34195386853056225,NO
322,271,0.77,NO
323,55,0.4016666666666667,NO
324,80,0.3734401776189645,YES
325,28,0.14684308806845955,NO
326,44,0.08638278615550181,NO
327,83,0.845,NO
328,67,0.011338906265028361,NO
329,36,0.02,NO
330,384,0.745,YES
331,196,0.0,NO
332,312,0.13,NO
333,125,0.41350000000000003,NO
334,324,0.14,YES
335,112,0.84,NO
336,119,0.47,NO
337,146,0.9,NO
338,86,0.32333333333333336,NO
339,69,0.3982626145368679,NO
340,88,0.508332835596634,NO
341,42,0.01,NO
342,32,0.34195386853056225,NO
343,56,0.27648935457662055,NO
344,102,0.9,NO
345,56,0.27648935457662055,NO
346,89,0.4748736897625573,NO
347,40,0.06270027273108283,NO
348,80,0.3734401776189645,NO
349,46,0.34177802345805197,NO
350,46,0.34177802345805197,NO
351,68,0.21008328682191887,YES
352,80,0.3734401776189645,NO
353,66,0.4897243698284201,NO
354,100,0.0,NO
355,32,0.34195386853056225,NO
356,31,0.06680311026437286,NO
357,36,0.24279942272285715,NO
358,59,0.0,NO
359,44,0.08638278615550181,NO
360,29,0.13535211419072368,NO
361,60,0.3175075233191304,NO
362,129,0.47,NO
363,133,0.6846062788107562,NO
364,333,0.0,NO
365,36,0.02,NO
366,44,0.08638278615550181,NO
367,848,0.51,NO
368,26,0.06141551166456258,NO
369,70,0.6040105477709702,NO
370,213,0.28,NO
371,192,0.8191666666666666,NO
372,555,0.2892727272727273,NO
373,46,0.01,NO
374,31,0.06680311026437286,NO
375,83,0.3133333333333333,NO
376,71,0.5523038522595269,NO
377,83,0.4120722550743849,NO
378,40,0.01,NO
379,32,0.34195386853056225,NO
380,57,0.2453817515266268,NO
381,97,0.7679487179487179,NO
