ID,Size,Predicted,Actual
0,78,0.5,NO
1,302,0.9997048406139315,NO
2,87,0.9997048406139315,NO
3,198,0.9997048406139315,NO
4,175,0.9997048406139315,NO
5,65,0.9997048406139315,NO
6,105,0.9997048406139315,NO
7,58,0.9997048406139315,NO
8,196,0.9997048406139315,NO
9,106,0.9997048406139315,NO
10,130,0.9998523767345734,NO
11,64,0.5,NO
12,132,0.9998523767345734,NO
13,62,2.9515938606847696E-4,NO
14,108,0.9998523767345734,YES
15,432,2.9515938606847696E-4,NO
16,174,0.9997048406139315,NO
17,246,0.9997048406139315,NO
18,106,0.9997048406139315,YES
19,121,0.5,NO
20,110,2.9515938606847696E-4,NO
21,58,0.9997048406139315,NO
22,37,0.9997048406139315,NO
23,77,0.5,NO
24,142,2.9515938606847696E-4,NO
25,114,0.9997048406139315,NO
26,80,0.9997048406139315,NO
27,59,0.9999261774693635,NO
28,69,0.9997048406139315,NO
29,95,0.13334777130256734,NO
30,64,0.5,NO
31,164,0.9997048406139315,YES
32,70,0.9998523767345734,NO
33,32,0.2500369112653182,NO
34,148,0.9998523767345734,NO
35,156,0.9998523767345734,NO
36,119,0.5,NO
37,116,0.9998523767345734,NO
38,93,2.4609932568784763E-5,NO
39,229,0.9997048406139315,YES
40,123,0.9997048406139315,NO
41,201,4.92174426616793E-5,NO
42,180,2.9515938606847696E-4,NO
43,156,0.9998523767345734,NO
44,98,0.09093105670103094,NO
45,85,0.7499630887346819,YES
46,48,0.7499630887346819,NO
47,145,0.5,YES
48,145,2.9515938606847696E-4,NO
49,113,0.22224045150282193,NO
50,260,0.9998523767345734,NO
51,610,2.9515938606847696E-4,YES
52,39,0.2500369112653182,NO
53,39,0.05883119364869795,NO
54,39,0.05883119364869795,NO
55,24,5.469083272261904E-6,NO
56,62,1.1813069980626566E-5,NO
57,77,0.5,NO
58,77,0.14286718793947237,NO
59,54,0.05264548619746332,NO
60,92,2.9515938606847696E-4,NO
61,58,0.06452442649188324,NO
62,24,5.469083272261904E-6,NO
63,64,8.203580042330474E-6,NO
64,216,0.9997048406139315,NO
65,36,0.022228493423988662,NO
66,36,0.022228493423988662,NO
67,208,1.4762326542663124E-4,NO
68,39,0.2500369112653182,NO
69,47,0.9999015748031496,NO
70,74,0.11113663210395067,NO
71,71,0.9997048406139315,NO
72,56,0.9998523767345734,YES
73,44,0.9997048406139315,NO
74,55,0.5,YES
75,53,0.9997048406139315,NO
76,187,2.9515938606847696E-4,YES
77,44,0.9997048406139315,NO
78,171,0.11113663210395067,NO
79,493,2.9515938606847696E-4,YES
80,122,0.33336614173228346,YES
81,132,0.9998523767345734,YES
82,115,0.5,YES
83,201,0.9997048406139315,YES
84,116,0.9998523767345734,NO
85,225,7.382253063635021E-5,NO
86,42,0.03125865219558115,NO
87,44,0.0238162206252549,NO
88,136,0.16669947829510778,NO
89,27,9.229008619894052E-6,NO
90,47,0.12903932627086348,NO
91,60,1.2305269116235573E-5,NO
92,58,0.9997048406139315,NO
93,56,0.04546674899991946,NO
94,205,0.9997048406139315,NO
95,44,0.9997048406139315,YES
96,49,0.9997048406139315,NO
97,30,0.6666338582677165,YES
98,39,0.2500369112653182,YES
99,80,0.9997048406139315,YES
100,29,6.283617352837682E-6,NO
101,49,0.043489984591679506,NO
102,78,0.2500184569952012,NO
103,45,0.08334358772426353,NO
104,31,0.025320004785118283,NO
105,30,0.6666338582677165,NO
106,36,0.022228493423988662,NO
107,43,0.6666338582677165,NO
108,60,0.9997048406139315,NO
109,85,0.7499630887346819,NO
110,92,2.271694684234439E-5,NO
111,156,2.9515938606847696E-4,NO
112,98,0.9997048406139315,NO
113,131,0.9997048406139315,NO
114,194,0.9997048406139315,NO
115,201,0.9997048406139315,NO
116,69,0.9997048406139315,NO
117,68,2.9515938606847696E-4,NO
118,52,2.9515938606847696E-4,NO
119,50,0.6666338582677165,NO
120,202,0.9997048406139315,NO
121,73,4.92174426616793E-5,NO
122,42,0.03125865219558115,NO
123,35,0.06452442649188324,NO
124,125,0.22224045150282193,NO
125,65,0.07694229895502046,NO
126,48,0.08000992297878373,NO
127,89,0.22223133716160787,NO
128,153,5.9059768485707536E-5,NO
129,40,5.572272372673577E-6,NO
130,64,0.5,NO
131,99,0.5,NO
132,73,0.5,NO
133,72,0.9997048406139315,NO
134,51,0.9997048406139315,NO
135,36,0.9997048406139315,NO
136,31,0.9997048406139315,NO
137,61,2.9515938606847696E-4,NO
138,74,0.5,NO
139,101,0.9998523767345734,NO
140,86,0.5,NO
141,106,2.9515938606847696E-4,NO
142,91,2.9515938606847696E-4,NO
143,58,0.9997048406139315,NO
144,106,0.5,NO
145,143,2.9515938606847696E-4,NO
146,52,0.9997048406139315,NO
147,88,0.5,NO
148,66,2.9515938606847696E-4,NO
149,44,0.9997048406139315,NO
150,158,0.9997048406139315,NO
151,51,2.9515938606847696E-4,NO
152,36,0.9997048406139315,NO
153,63,0.5,NO
154,36,0.9997048406139315,NO
155,43,0.6666338582677165,NO
156,81,1.4762326542663124E-4,NO
157,75,0.5,NO
158,81,1.4762326542663124E-4,NO
159,88,2.9515938606847696E-4,NO
160,42,2.9515938606847696E-4,NO
161,82,3.69139904023625E-5,NO
162,55,0.5,NO
163,48,0.08000992297878373,NO
164,72,1.5543397164884358E-5,NO
165,113,2.9515938606847696E-4,NO
166,55,0.5,NO
167,35,0.20003543586109143,NO
168,47,0.9999015748031496,NO
169,101,0.9998523767345734,NO
170,109,2.684707903780069E-5,NO
171,28,2.9515938606847696E-4,NO
172,54,0.05264548619746332,NO
173,158,0.9997048406139315,NO
174,52,2.9515938606847696E-4,NO
175,53,0.9997048406139315,NO
176,81,1.4762326542663124E-4,NO
177,83,0.4000118119536971,NO
178,63,0.5,NO
179,48,0.08000992297878373,NO
180,55,0.5,NO
181,149,0.9998523767345734,NO
182,263,0.9997048406139315,NO
183,179,0.16669947829510778,NO
184,37,0.025007014072444298,NO
185,25,0.02353272274957264,NO
186,30,0.6666338582677165,NO
187,36,0.022228493423988662,NO
188,30,6.868131868131869E-6,NO
189,27,9.229008619894052E-6,NO
190,37,0.025007014072444298,NO
191,33,6.868131868131869E-6,NO
192,31,0.025320004785118283,NO
193,56,0.04546674899991946,NO
194,101,1.4762326542663124E-4,NO
195,139,0.2500184569952012,NO
196,85,1.8457676547676178E-5,NO
197,95,0.13334777130256734,NO
198,60,0.9997048406139315,NO
199,35,0.06452442649188324,NO
200,26,0.013161678415158275,NO
201,69,0.9997048406139315,NO
202,64,0.5,NO
203,39,0.2500369112653182,NO
