ID,Size,Predicted,Actual
0,111,0.6014871794871796,YES
1,22,0.07309260999139462,YES
2,75,0.8811118881118881,NO
3,131,0.244,YES
4,74,0.33888888888888885,NO
5,84,0.24,NO
6,70,0.7954176809116908,NO
7,57,0.3146758053967473,NO
8,70,0.5978172717014593,NO
9,59,0.28600854700854705,NO
10,88,0.02,NO
11,40,0.13544217113114163,NO
12,99,0.26,NO
13,187,0.1,NO
14,196,0.65,NO
15,192,0.2603888888888889,NO
16,97,0.03,NO
17,98,0.04,NO
18,96,0.16,NO
19,173,0.0,NO
20,141,0.84,NO
21,142,0.87,NO
22,188,0.17,NO
23,90,0.99,NO
24,110,0.8081818181818181,NO
25,62,0.09899057179254848,NO
26,61,0.2285671958405439,NO
27,120,0.84,NO
28,116,0.8520564158064159,NO
29,58,0.15529131910543084,NO
30,74,0.2893683263728598,NO
31,113,0.17,NO
32,48,1.0,NO
33,77,0.04,NO
34,65,0.3580851888876578,NO
35,74,0.32888888888888884,NO
36,83,0.7744271284271284,NO
37,128,0.11,NO
38,72,0.04,NO
39,76,0.94,NO
40,69,0.02,NO
41,83,0.22204617604617607,NO
42,65,0.00909090909090909,NO
43,88,0.02,NO
44,40,0.13544217113114163,NO
45,86,0.23,NO
46,89,0.25,NO
47,49,0.343428029333497,NO
48,102,0.5217995332725078,NO
49,94,0.89288,NO
50,72,0.33106796116504855,NO
51,60,0.1,NO
52,76,0.13,NO
53,92,0.12,NO
54,96,0.66,NO
55,70,0.06,NO
56,86,0.45,NO
57,101,0.8845277777777778,NO
58,169,0.40554761904761905,NO
59,115,0.45,NO
60,153,0.29,NO
61,58,0.8447215284715284,NO
62,47,0.0,NO
63,49,0.0,NO
64,58,0.8447215284715284,NO
65,70,0.7954176809116908,NO
66,141,1.0,NO
67,93,0.89,NO
68,273,0.2819610389610389,NO
69,96,0.19,NO
70,50,0.0,NO
71,241,0.14,NO
72,195,0.22,NO
73,131,0.92,NO
74,170,0.08940198382654028,YES
75,161,0.38,NO
76,102,0.23634146341463413,NO
77,150,0.97,NO
78,65,0.00909090909090909,NO
79,88,0.02,NO
80,40,0.13544217113114163,NO
81,57,0.3146758053967473,NO
82,39,0.31790903260705844,NO
83,85,0.02,NO
84,93,0.59,NO
85,87,0.58,NO
86,81,0.34,NO
87,95,0.3513419913419913,NO
88,66,0.04,NO
89,94,0.11,NO
90,76,0.6091398870737106,NO
91,116,0.8520564158064159,NO
92,56,0.33417635127668427,NO
93,48,0.2873203898788638,NO
94,71,0.02,NO
95,45,0.13175366079848128,NO
96,45,0.13175366079848128,NO
97,30,0.11288854983311862,NO
98,74,0.04,NO
99,299,0.03,YES
100,82,0.49,YES
101,197,0.12,NO
102,173,0.04314285714285715,NO
103,84,0.74,NO
104,75,0.8942008547008546,YES
105,65,0.06,NO
106,96,0.81,NO
107,193,0.19,NO
108,98,0.64,NO
109,88,0.64,NO
110,67,0.0,NO
111,92,0.07,NO
112,56,0.23,NO
113,101,0.98,YES
114,136,0.45,NO
115,105,0.36,NO
116,377,0.36,NO
117,174,0.03,NO
118,244,0.84,NO
119,101,0.1,YES
120,113,0.11,NO
121,110,0.5372671889571694,NO
122,58,0.15529131910543084,NO
123,37,0.1920906842370493,NO
124,77,0.8160270913726797,NO
125,142,1.0,NO
126,118,0.9426444099378882,NO
127,80,0.6312204870293106,NO
128,59,0.0,NO
129,69,0.02,NO
130,95,1.0,NO
131,97,0.03,NO
132,82,0.59,NO
133,67,0.0,NO
134,110,0.26351515151515154,NO
135,103,0.93,NO
136,111,0.4686141636141636,NO
137,82,0.65,NO
138,56,0.34,YES
139,73,0.54,NO
140,100,0.01,NO
141,70,0.5978172717014593,YES
142,32,0.3508387025865503,NO
143,148,0.5720741454932299,NO
144,156,0.0,NO
145,119,0.2592294111660105,YES
146,116,0.5134500448320525,NO
147,73,0.67125,NO
148,84,0.35,NO
149,122,0.8,NO
150,191,0.58,NO
151,170,0.65,NO
152,153,0.47,NO
153,78,0.98,NO
154,84,0.67,NO
155,140,1.0,NO
156,127,0.01888888888888889,NO
157,30,0.11288854983311862,NO
158,80,0.4381447775975323,NO
159,45,0.03,NO
160,63,0.04727272727272727,NO
161,141,0.99,NO
162,81,0.3555,NO
163,45,0.03,NO
164,63,0.04727272727272727,NO
165,190,0.05,NO
166,74,0.880984126984127,NO
167,47,0.03,NO
168,65,0.0,NO
169,253,0.06,NO
170,32,0.3508387025865503,NO
171,61,0.2285671958405439,NO
172,86,0.5235143578639954,NO
173,93,0.5033333333333334,NO
174,157,0.5278637205684538,NO
175,99,0.2183616292275385,NO
176,132,0.6819878907612349,NO
177,212,0.016964285714285713,NO
178,201,0.51,NO
179,62,0.7895089387736447,NO
180,68,0.279300704813242,NO
181,52,0.23713998698890532,NO
182,50,0.3155063834380737,NO
183,321,0.35,NO
184,79,0.97,NO
185,42,0.1832614645705924,NO
186,35,0.18812768397367613,NO
187,125,0.49799635247538626,NO
188,65,0.10272727272727274,NO
189,48,0.52,NO
190,89,0.96,NO
191,314,0.21,NO
192,40,0.7988286435786436,NO
193,64,0.2873394943199263,NO
194,58,0.15529131910543084,NO
195,99,0.2183616292275385,NO
196,73,0.3043112042906255,NO
197,72,0.13769595252334418,NO
198,36,0.26736511642118177,NO
199,51,0.0,NO
200,36,0.26736511642118177,NO
201,31,0.15306865016985516,NO
202,61,0.99,NO
203,74,0.2893683263728598,NO
204,101,0.0,NO
