ID,Size,Predicted,Actual
0,78,1.0,NO
1,302,1.0,NO
2,87,1.0,NO
3,198,0.71,NO
4,175,0.97,NO
5,65,0.74,NO
6,105,1.0,NO
7,58,1.0,NO
8,196,1.0,NO
9,106,0.75,NO
10,130,1.0,NO
11,64,0.78,NO
12,132,1.0,NO
13,62,0.78,NO
14,108,1.0,YES
15,432,0.59,NO
16,174,0.97,NO
17,246,1.0,NO
18,106,1.0,YES
19,121,1.0,NO
20,110,0.99,NO
21,58,1.0,NO
22,37,1.0,NO
23,77,1.0,NO
24,142,0.99,NO
25,114,1.0,NO
26,80,1.0,NO
27,59,1.0,NO
28,69,0.26,NO
29,95,0.13,NO
30,64,0.78,NO
31,164,0.89,YES
32,70,1.0,NO
33,32,1.0,NO
34,148,1.0,NO
35,156,1.0,NO
36,119,0.99,NO
37,116,0.8,NO
38,93,0.16,NO
39,229,1.0,YES
40,123,0.59,NO
41,201,0.01,NO
42,180,0.02,NO
43,156,1.0,NO
44,98,0.19,NO
45,85,1.0,YES
46,48,1.0,NO
47,145,0.83,YES
48,145,0.6,NO
49,113,0.95,NO
50,260,0.95,NO
51,610,0.78,YES
52,39,0.87,NO
53,39,0.01553846153846154,NO
54,39,0.01553846153846154,NO
55,24,0.0,NO
56,62,0.0,NO
57,77,0.73,NO
58,77,0.0,NO
59,54,0.0,NO
60,92,0.91,NO
61,58,0.0,NO
62,24,0.0,NO
63,64,0.0,NO
64,216,0.75,NO
65,36,0.0,NO
66,36,0.0,NO
67,208,0.0,NO
68,39,0.37,NO
69,47,0.56,NO
70,74,0.0,NO
71,71,0.94,NO
72,56,0.75,YES
73,44,0.62,NO
74,55,0.75,YES
75,53,0.59,NO
76,187,0.37,YES
77,44,0.51,NO
78,171,0.01,NO
79,493,0.0,YES
80,122,0.1,YES
81,132,0.9,YES
82,115,0.08,YES
83,201,0.49,YES
84,116,0.91,NO
85,225,0.22,NO
86,42,0.1,NO
87,44,0.68,NO
88,136,0.29,NO
89,27,0.0,NO
90,47,0.15694805194805192,NO
91,60,0.77,NO
92,58,0.61,NO
93,56,0.37,NO
94,205,0.44,NO
95,44,0.68,YES
96,49,0.94,NO
97,30,0.63,YES
98,39,0.78,YES
99,80,0.92,YES
100,29,0.0,NO
101,49,0.15,NO
102,78,0.49,NO
103,45,0.74,NO
104,31,0.0,NO
105,30,0.51,NO
106,36,0.01,NO
107,43,0.31,NO
108,60,0.8,NO
109,85,0.89,NO
110,92,0.01,NO
111,156,0.53,NO
112,98,0.8,NO
113,131,0.56,NO
114,194,0.52,NO
115,201,0.62,NO
116,69,0.88,NO
117,68,0.84,NO
118,52,0.97,NO
119,50,0.97,NO
120,202,0.39,NO
121,73,0.5659821428571429,NO
122,42,0.0,NO
123,35,0.0,NO
