ID,Size,Predicted,Actual
0,118,0.8,NO
1,22,0.61,NO
2,75,0.44,NO
3,133,0.89,NO
4,79,0.27,NO
5,91,0.4,NO
6,70,0.1,NO
7,57,0.003333333333333333,NO
8,70,0.1,NO
9,59,0.0,NO
10,88,0.9656666666666667,NO
11,40,0.5380555555555556,NO
12,104,0.59,NO
13,195,0.66,NO
14,201,0.68,NO
15,97,0.92,NO
16,101,0.58,NO
17,98,0.44,NO
18,187,0.61,NO
19,149,0.8466666666666667,NO
20,151,0.8066666666666665,NO
21,196,0.55,NO
22,90,0.97,NO
23,115,0.82,NO
24,62,0.01,NO
25,61,0.01,NO
26,142,0.65,YES
27,47,0.49,YES
28,85,0.33333333333333326,NO
29,65,0.3056709956709957,NO
30,106,0.47,NO
31,85,0.66,NO
32,88,0.86,NO
33,144,0.73,NO
34,81,0.28,NO
35,80,0.66,NO
36,69,0.02,NO
37,89,0.47,NO
38,67,0.0,NO
39,88,0.9656666666666667,NO
40,40,0.5380555555555556,NO
41,92,0.39,NO
42,95,0.87,NO
43,49,0.12,NO
44,102,0.99,NO
45,94,0.32,NO
46,72,0.12,NO
47,69,0.21,NO
48,86,0.31,NO
49,174,0.64,NO
50,131,0.69,NO
51,166,0.77,NO
52,116,0.81,NO
53,155,0.8066666666666665,NO
54,67,0.0,NO
55,88,0.9656666666666667,NO
56,40,0.5380555555555556,NO
57,57,0.003333333333333333,NO
58,39,0.1,NO
59,98,0.45,NO
60,106,0.62,NO
61,101,0.55,NO
62,94,0.38,NO
63,76,0.7,NO
64,116,0.175,NO
65,56,0.0,NO
66,48,0.81,NO
67,82,0.27,NO
68,45,0.8975,NO
69,45,0.8975,NO
70,30,0.18108333333333337,NO
71,77,0.65,NO
72,302,0.01,NO
73,86,0.63,NO
74,198,0.5628970934219756,NO
75,175,0.0,NO
76,68,0.26,NO
77,105,0.5656666666666667,NO
78,194,0.36,NO
79,106,0.5656666666666667,NO
80,97,0.49,NO
81,65,0.18,NO
82,101,0.63,NO
83,62,0.24,NO
84,108,0.5356666666666666,NO
85,432,0.48,NO
86,173,0.34,NO
87,243,0.42,YES
88,107,0.98,NO
89,120,0.44199999999999995,NO
90,110,0.3482068297003996,NO
91,58,0.029173855020326846,NO
92,37,0.2701739741719462,NO
93,77,0.22282733375126776,NO
94,142,0.0,NO
95,114,0.0,NO
96,80,0.4278037221713826,NO
97,59,0.0,NO
98,69,0.36584945185141754,NO
99,95,0.16322988414262032,NO
100,97,0.46,NO
101,95,0.81,NO
102,71,0.41,NO
103,114,0.8,NO
104,109,0.79,NO
105,116,0.47,NO
106,88,0.38,NO
107,63,0.25,NO
108,79,0.28,NO
109,105,0.55,NO
110,70,0.7097993283483464,NO
111,32,0.2834692072601981,NO
112,148,0.3623157707016066,NO
113,156,0.0,NO
114,119,0.3350967277142716,NO
115,116,0.6291017600642733,NO
116,73,0.78,NO
117,92,0.494,NO
118,125,0.505,NO
119,202,0.3,NO
120,181,0.21,NO
121,153,0.33,NO
122,98,0.5456666666666666,NO
123,88,0.53,NO
124,143,0.6046119605865278,NO
125,144,0.33,NO
126,112,0.42199999999999993,NO
127,261,0.51,NO
128,629,0.77,NO
129,39,0.2947023167058986,NO
130,39,0.2947023167058986,NO
131,37,0.025,NO
132,39,0.2947023167058986,NO
133,24,0.0,NO
134,67,0.5176724137931035,NO
135,77,0.22282733375126776,NO
136,77,0.22282733375126776,NO
137,54,0.047916432098389514,NO
138,95,0.65,NO
139,58,0.029173855020326846,NO
140,24,0.0,NO
141,64,0.13563696721512408,NO
142,216,0.0,NO
143,36,0.23633899567285055,NO
144,36,0.23633899567285055,NO
145,208,0.0,NO
146,64,0.13563696721512408,NO
147,39,0.2947023167058986,NO
