ID,Size,Predicted,Actual
0,118,0.03893118288211363,NO
1,22,0.0203319736979819,NO
2,75,0.14650693275941604,NO
3,133,0.2760133774821725,NO
4,79,0.12096479554542286,NO
5,91,0.2124276720861824,NO
6,70,0.2118238770211761,NO
7,57,0.0747910224601354,NO
8,70,0.2118238770211761,NO
9,59,0.0,NO
10,88,0.09156641947860587,NO
11,40,0.024925465952424453,NO
12,104,0.33721587945937775,NO
13,195,0.0,NO
14,201,0.21856997030088804,NO
15,192,0.7728174603174603,NO
16,97,0.11864381134583164,NO
17,101,0.157278574362756,NO
18,98,0.12860987479202038,NO
19,187,0.0,NO
20,149,0.0,NO
21,151,0.0,NO
22,196,0.0,NO
23,90,0.1801071626902047,NO
24,115,0.2649515974221856,NO
25,62,0.014985771553631632,NO
26,61,0.039978428770920046,NO
27,142,0.040482249118408066,YES
28,47,0.11093558437051752,YES
29,85,0.027048539574032502,NO
30,65,0.08934541074791688,NO
31,106,0.14526794693133133,NO
32,85,0.027048539574032502,NO
33,88,0.09156641947860587,NO
34,144,0.0,NO
35,81,0.1690932392594061,NO
36,80,0.11721010107002837,NO
37,69,0.08652024458504061,NO
38,89,0.1639180450462382,NO
39,67,0.027697191249914318,NO
40,88,0.09156641947860587,NO
41,40,0.024925465952424453,NO
42,92,0.03750361745915871,NO
43,95,0.10492053934717774,NO
44,49,0.07498892353812145,NO
45,102,0.20628797298965335,NO
46,94,0.06049609010565949,NO
47,72,0.02565467100301243,NO
48,69,0.08652024458504061,NO
49,86,0.14184943013563384,NO
50,221,0.26,NO
51,131,0.0,NO
52,166,0.3803849206349204,NO
53,116,0.18262814608401928,NO
54,155,0.1926150793650794,NO
55,67,0.027697191249914318,NO
56,88,0.09156641947860587,NO
57,40,0.024925465952424453,NO
58,57,0.0747910224601354,NO
59,39,0.08591354699408854,NO
60,98,0.12860987479202038,NO
61,106,0.14526794693133133,NO
62,101,0.157278574362756,NO
63,94,0.06049609010565949,NO
64,76,0.22428143797971223,NO
65,116,0.18262814608401928,NO
66,56,0.07164742869457087,NO
67,48,0.08108486605386254,NO
68,82,0.1287480038113852,NO
69,45,0.03252356398150367,NO
70,45,0.03252356398150367,NO
71,30,0.026119577262269364,NO
72,77,0.08551943523404379,NO
73,302,0.0,NO
74,86,0.14184943013563384,NO
75,198,0.31988131210035237,NO
76,175,0.052162680940527915,NO
77,86,0.1838357843137255,NO
78,68,0.06445969766764456,NO
79,105,0.12839302932813262,NO
80,194,0.0,NO
81,106,0.14526794693133133,NO
82,97,0.11864381134583164,NO
83,69,0.08652024458504061,NO
84,101,0.157278574362756,NO
85,62,0.014985771553631632,NO
86,108,0.2937235113558347,NO
87,432,0.01,NO
88,173,0.15487679843376442,NO
89,243,0.00125,YES
90,107,0.0,NO
91,120,0.27828186091290136,NO
92,110,0.17766162280707476,NO
93,58,0.019233278953827215,NO
94,37,0.0515576201713044,NO
95,77,0.08551943523404379,NO
96,142,0.040482249118408066,NO
97,118,0.03893118288211363,NO
98,80,0.11721010107002837,NO
99,59,0.0,NO
100,69,0.08652024458504061,NO
101,95,0.10492053934717774,NO
102,97,0.11864381134583164,NO
