ID,Size,Predicted,Actual
0,78,0.0018990752810887632,NO
1,302,0.0019345298690916976,NO
2,87,0.0018990752810887632,NO
3,198,0.0019150154598326916,NO
4,175,0.0019150154598326916,NO
5,65,0.0018990752810887632,NO
6,105,0.0018990752810887632,NO
7,58,0.0018990752810887632,NO
8,196,0.0019150154598326916,NO
9,106,0.0018990752810887632,NO
10,130,0.0018990752810887632,NO
11,64,0.0018990752810887632,NO
12,132,0.0019150154598326916,NO
13,62,0.0018990752810887632,NO
14,108,0.16030069637929548,YES
15,432,0.001984726696329781,NO
16,174,0.0019150154598326916,NO
17,246,0.0019345298690916976,NO
18,106,0.0018990752810887632,YES
19,121,0.0018990752810887632,NO
20,110,0.0018990752810887632,NO
21,58,0.0018990752810887632,NO
22,37,0.0018866231831325972,NO
23,77,0.0018990752810887632,NO
24,142,0.0019150154598326916,NO
25,114,0.0018990752810887632,NO
26,80,0.0018990752810887632,NO
27,59,0.0018990752810887632,NO
28,69,0.0018990752810887632,NO
29,95,0.0018990752810887632,NO
30,64,0.0018990752810887632,NO
31,164,0.16940610537357081,YES
32,70,0.0018990752810887632,NO
33,32,0.0018866231831325972,NO
34,148,0.0019150154598326916,NO
35,156,0.0019150154598326916,NO
36,119,0.0018990752810887632,NO
37,116,0.0018990752810887632,NO
38,93,0.0018990752810887632,NO
39,256,0.9983553123558901,YES
40,123,0.0018990752810887632,NO
41,201,0.0019150154598326916,NO
42,180,0.0019150154598326916,NO
43,156,0.0019150154598326916,NO
44,98,0.0018990752810887632,NO
45,86,0.0077215922834267415,YES
46,48,0.0018990752810887632,NO
47,143,0.010949239392059534,YES
48,145,0.0019150154598326916,NO
49,113,0.0018990752810887632,NO
50,260,0.0019345298690916976,NO
51,618,0.9999983876284431,YES
52,39,0.0018866231831325972,NO
53,39,0.0018866231831325972,NO
54,39,0.0018866231831325972,NO
55,24,0.0018866231831325972,NO
56,62,0.0018990752810887632,NO
57,77,0.0018990752810887632,NO
58,77,0.0018990752810887632,NO
59,54,0.0018990752810887632,NO
60,92,0.0018990752810887632,NO
61,58,0.0018990752810887632,NO
62,24,0.0018866231831325972,NO
63,64,0.0018990752810887632,NO
64,216,0.0019150154598326916,NO
65,36,0.0018866231831325972,NO
66,36,0.0018866231831325972,NO
67,208,0.0019150154598326916,NO
68,64,0.9999982585684163,YES
69,39,0.0018866231831325972,NO
70,47,0.0018990752810887632,NO
71,74,0.0018990752810887632,NO
72,71,0.0018990752810887632,NO
73,123,0.16823099615003584,YES
74,44,0.0018990752810887632,NO
75,122,0.16823099615003584,YES
76,53,0.0018990752810887632,NO
77,242,0.16074295115752762,YES
78,44,0.0018990752810887632,NO
79,171,0.0019150154598326916,NO
80,511,0.1663756977649191,YES
81,128,0.007181713281178606,YES
82,178,0.1593772819807876,YES
83,130,0.45153440364114095,YES
84,460,0.38508970102304235,YES
85,201,0.0019150154598326916,YES
86,116,0.0018990752810887632,NO
87,225,0.0019345298690916976,NO
88,42,0.0018866231831325972,NO
89,44,0.0018990752810887632,NO
90,94,0.0018990752810887632,NO
91,136,0.0019150154598326916,NO
92,27,0.0018866231831325972,NO
93,47,0.0018990752810887632,NO
94,60,0.0018990752810887632,NO
95,58,0.0018990752810887632,NO
96,56,0.0018990752810887632,NO
97,205,0.0019150154598326916,NO
98,54,0.26408199276268834,YES
99,49,0.0018990752810887632,NO
100,32,0.26280307454055174,YES
101,43,0.26280307454055174,YES
102,111,0.26408199276268834,YES
103,29,0.0018866231831325972,NO
104,49,0.0018990752810887632,NO
105,78,0.0018990752810887632,NO
106,45,0.0018990752810887632,NO
107,31,0.0018866231831325972,NO
108,30,0.0018866231831325972,NO
109,36,0.0018866231831325972,NO
110,43,0.0018866231831325972,NO
111,60,0.0018990752810887632,NO
112,85,0.0018990752810887632,NO
113,92,0.0018990752810887632,NO
114,156,0.0019150154598326916,NO
115,98,0.0018990752810887632,NO
116,131,0.0018990752810887632,NO
117,194,0.0019150154598326916,NO
118,201,0.0019150154598326916,NO
119,69,0.0018990752810887632,NO
