DATASET,TRAINING_RELEASES,TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
BOOKKEEPER,3,66.66666666666667,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.14457831325301204,0.2553191489361702,0.513143445435827,0.01984044757563176,12.0,71.0,239.0,35.0
BOOKKEEPER,3,66.66666666666667,IBK,NONE,SMOTE,NONE,0.17142857142857143,0.2553191489361702,0.6480439258750857,0.0564949273920828,12.0,58.0,252.0,35.0
BOOKKEEPER,3,66.66666666666667,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.16783216783216784,0.5106382978723404,0.5633836650652024,0.06791939398396697,24.0,119.0,191.0,23.0
BOOKKEEPER,3,66.66666666666667,IBK,NONE,UNDERSAMPLING,NONE,0.17142857142857143,0.5106382978723404,0.5990391214824983,0.07418048844194859,24.0,116.0,194.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.16417910447761194,0.275,0.5544139465875371,0.08387889876783235,11.0,56.0,281.0,29.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.3235294117647059,0.275,0.6830860534124629,0.22138374771625988,11.0,23.0,314.0,29.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.18604651162790697,0.4,0.5961424332344214,0.12761557776574287,16.0,70.0,267.0,24.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.22857142857142856,0.4,0.7179525222551929,0.18020630052969067,16.0,54.0,283.0,24.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.18666666666666668,0.35,0.5844955489614243,0.12196493106679186,14.0,61.0,276.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.3181818181818182,0.35,0.7048590504451039,0.249964473497229,14.0,30.0,307.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14782608695652175,0.425,0.5670994065281899,0.07348430994211437,17.0,98.0,239.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.1827956989247312,0.425,0.6494807121661721,0.12594552820777033,17.0,76.0,261.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.16417910447761194,0.275,0.5544139465875371,0.08387889876783235,11.0,56.0,281.0,29.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.3235294117647059,0.275,0.6830860534124629,0.22138374771625988,11.0,23.0,314.0,29.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.18604651162790697,0.4,0.5961424332344214,0.12761557776574287,16.0,70.0,267.0,24.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.22857142857142856,0.4,0.7179525222551929,0.18020630052969067,16.0,54.0,283.0,24.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.18666666666666668,0.35,0.5844955489614243,0.12196493106679186,14.0,61.0,276.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.3181818181818182,0.35,0.7048590504451039,0.249964473497229,14.0,30.0,307.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14782608695652175,0.425,0.5670994065281899,0.07348430994211437,17.0,98.0,239.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.1827956989247312,0.425,0.6494807121661721,0.12594552820777033,17.0,76.0,261.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,NONE,SENSITIVE_LEARNING,0.19718309859154928,0.35,0.5904302670623145,0.13481903392595476,14.0,57.0,280.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,NONE,NONE,0.358974358974359,0.35,0.7136127596439169,0.27888834714773286,14.0,25.0,312.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.1827956989247312,0.425,0.5997403560830861,0.12594552820777033,17.0,76.0,261.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,OVERSAMPLING,NONE,0.22077922077922077,0.425,0.6824183976261128,0.17544599330680646,17.0,60.0,277.0,23.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.18666666666666668,0.35,0.5844955489614243,0.12196493106679186,14.0,61.0,276.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,SMOTE,NONE,0.3181818181818182,0.35,0.7048590504451039,0.249964473497229,14.0,30.0,307.0,26.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.15,0.45,0.5736646884272997,0.07831230283911675,18.0,102.0,235.0,22.0
BOOKKEEPER,4,73.96408839779005,IBK,NONE,UNDERSAMPLING,NONE,0.1836734693877551,0.45,0.6540430267062315,0.12972434707826008,18.0,80.0,257.0,22.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.2361111111111111,0.3269230769230769,0.5868598671523463,0.14918575765939845,17.0,55.0,304.0,35.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.5714285714285714,0.3076923076923077,0.740625669595029,0.3416978109983985,16.0,12.0,347.0,36.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.20224719101123595,0.34615384615384615,0.5741911292050568,0.11376938083992187,18.0,71.0,288.0,34.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.2608695652173913,0.34615384615384615,0.7065566745232483,0.17906238984843165,18.0,51.0,308.0,34.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.2857142857142857,0.4230769230769231,0.6349367902292693,0.22385639066006097,22.0,55.0,304.0,30.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.6,0.40384615384615385,0.771346689522177,0.4241367500077842,21.0,14.0,345.0,31.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23648648648648649,0.6730769230769231,0.6791568459395757,0.2002454795832835,35.0,113.0,246.0,17.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.26515151515151514,0.6730769230769231,0.7324030426398115,0.24302055060100822,35.0,97.0,262.0,17.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.2361111111111111,0.3269230769230769,0.5868598671523463,0.14918575765939845,17.0,55.0,304.0,35.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.5714285714285714,0.3076923076923077,0.740625669595029,0.3416978109983985,16.0,12.0,347.0,36.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.20238095238095238,0.3269230769230769,0.5701467752303407,0.11106870229007623,17.0,67.0,292.0,35.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.265625,0.3269230769230769,0.7061013499035783,0.17840078010726493,17.0,47.0,312.0,35.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.2857142857142857,0.4230769230769231,0.6349367902292693,0.22385639066006097,22.0,55.0,304.0,30.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6,0.40384615384615385,0.771346689522177,0.4241367500077842,21.0,14.0,345.0,31.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23648648648648649,0.6730769230769231,0.6791568459395757,0.2002454795832835,35.0,113.0,246.0,17.0
BOOKKEEPER,5,77.89133942980096,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.26515151515151514,0.6730769230769231,0.7324030426398115,0.24302055060100822,35.0,97.0,262.0,17.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,NONE,SENSITIVE_LEARNING,0.22058823529411764,0.28846153846153844,0.5704146132419113,0.12445559553114943,15.0,53.0,306.0,37.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,NONE,NONE,0.5384615384615384,0.2692307692307692,0.7377598028712234,0.2999250528037066,14.0,12.0,347.0,38.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.2289156626506024,0.36538461538461536,0.5935558174416113,0.1491046464473993,19.0,64.0,295.0,33.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,OVERSAMPLING,NONE,0.30158730158730157,0.36538461538461536,0.7080297835868866,0.22268071623314412,19.0,44.0,315.0,33.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,SMOTE,SENSITIVE_LEARNING,0.25,0.34615384615384615,0.597868009427898,0.1680927408225229,18.0,54.0,305.0,34.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,SMOTE,NONE,0.5666666666666667,0.3269230769230769,0.7519820012856224,0.35491465567981195,17.0,13.0,346.0,35.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.2426470588235294,0.6346153846153846,0.6738536533104779,0.20565870350421392,33.0,103.0,256.0,19.0
BOOKKEEPER,5,77.89133942980096,IBK,NONE,UNDERSAMPLING,NONE,0.27049180327868855,0.6346153846153846,0.7351082065566745,0.24543569170094862,33.0,89.0,270.0,19.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.16666666666666666,0.25,0.5602331606217616,0.09841269841269822,10.0,50.0,336.0,30.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,NONE,NONE,0.36,0.225,0.7403497409326425,0.2206305955624755,9.0,16.0,370.0,31.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.13636363636363635,0.3,0.5515544041450777,0.06704851752021589,12.0,76.0,310.0,28.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.22,0.275,0.7028497409326425,0.1564356435643566,11.0,39.0,347.0,29.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.21333333333333335,0.4,0.6235751295336788,0.1775296580600138,16.0,59.0,327.0,24.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.35714285714285715,0.375,0.7775906735751296,0.2983656404408969,15.0,27.0,359.0,25.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14814814814814814,0.5,0.6010362694300518,0.09788235294117635,20.0,115.0,271.0,20.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.1919191919191919,0.475,0.704080310880829,0.1611884430927595,19.0,80.0,306.0,21.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.18461538461538463,0.3,0.5813471502590674,0.1270933468251962,12.0,53.0,333.0,28.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,NONE,NONE,0.36666666666666664,0.275,0.7444300518134715,0.25426695842450797,11.0,19.0,367.0,29.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.13636363636363635,0.3,0.5515544041450777,0.06704851752021589,12.0,76.0,310.0,28.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.22,0.275,0.7028497409326425,0.1564356435643566,11.0,39.0,347.0,29.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.21333333333333335,0.4,0.6235751295336788,0.1775296580600138,16.0,59.0,327.0,24.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.35714285714285715,0.375,0.7775906735751296,0.2983656404408969,15.0,27.0,359.0,25.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14705882352941177,0.5,0.5997409326424871,0.09610584123814284,20.0,116.0,270.0,20.0
BOOKKEEPER,6,81.3566739606127,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.19,0.475,0.7028173575129534,0.15855925639039498,19.0,81.0,305.0,21.0
BOOKKEEPER,6,81.3566739606127,IBK,NONE,NONE,SENSITIVE_LEARNING,0.22950819672131148,0.35,0.614119170984456,0.18476380223352362,14.0,47.0,339.0,26.0
